team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
23,2011,100,1,1,1,0,5523,1450,6154,0,1388,1341,672,489,703,651,1502,1305,22838,1,162,162,88,74,38,908,280,68,30,23,177,1,1,31,46,43,144,125,96,57,19,415,18,21,66,42,43,11.9145,0.2513,0.3155,0.4065,0.7220,8.6132,8.3215,1.0984,3.0345,0.1111,0.0000,0.5926,0.5432,4.1481,0.6667,0.3333,0.3470,4.0398,135.9405,0.0000,1.2942,0.5351,2.7423,0.3001
23,2012,100,1,1,1,0,5645,1455,6313,0,1488,1364,545,527,736,682,1474,1352,23665,2,162,162,82,80,41,1008,295,64,41,33,152,1,1,39,55,35,152,113,86,63,22,487,10,13,89,26,79,12.6746,0.2636,0.3281,0.4083,0.7364,9.1999,8.4332,0.9398,3.2583,0.0617,0.0000,0.5309,0.5062,3.3642,0.6508,0.3492,0.3121,4.2166,142.5602,0.0000,1.3842,0.5216,2.5882,0.3204
23,2013,100,1,1,1,0,5725,1458,6456,0,1571,1194,398,576,827,748,1564,1417,23799,0,162,162,61,101,31,1065,316,56,49,25,165,4,0,103,65,50,154,115,78,55,24,543,8,10,57,32,49,13.5617,0.2744,0.3433,0.4248,0.7681,9.6975,7.3704,1.0185,3.5556,0.0494,0.0000,0.4815,0.3765,2.4568,0.5636,0.4364,0.2836,4.6173,145.1159,0.0000,1.4726,0.5247,2.0729,0.3185
23,2014,100,1,1,1,0,5631,1458,6225,0,1456,1330,510,448,698,662,1497,1383,23011,2,162,162,81,81,42,967,282,59,29,28,179,5,2,41,59,56,149,112,98,56,13,393,13,11,60,19,39,12.0932,0.2586,0.3180,0.4140,0.7319,8.9835,8.2061,1.1044,2.7642,0.0802,0.0000,0.6049,0.5000,3.1481,0.7636,0.2321,0.3791,4.0846,142.0432,0.0000,1.3053,0.5198,2.9688,0.3076
23,2015,100,1,1,1,0,5547,1435,6239,0,1462,1177,479,533,743,694,1512,1416,23182,0,162,162,67,95,41,956,300,55,36,42,164,3,0,44,56,68,154,129,83,57,16,459,8,11,59,21,53,12.9387,0.2636,0.3336,0.4215,0.7551,9.1693,7.3819,1.0286,3.3429,0.0494,0.0000,0.5123,0.4136,2.9568,0.7193,0.2807,0.3355,4.3526,139.6506,0.0000,1.3902,0.5164,2.2083,0.3060
23,2016,100,1,1,1,0,5515,1447,6299,0,1383,1278,479,602,723,663,1650,1218,23430,2,162,162,73,89,33,930,261,63,49,26,166,6,1,58,71,69,153,146,98,49,16,436,9,11,76,30,42,12.7695,0.2508,0.3294,0.3978,0.7273,8.5980,7.9452,1.0320,3.7426,0.0556,0.0000,0.6049,0.4506,2.9568,0.6735,0.3265,0.3509,4.1218,142.8659,0.0000,1.3712,0.5753,2.1229,0.2954
23,2017,100,1,1,1,0,5628,1436,6333,0,1533,1334,473,538,835,757,1596,1170,23773,2,162,162,68,94,34,988,316,55,43,47,182,5,1,27,64,68,156,128,84,52,18,377,6,2,87,37,30,13.3998,0.2724,0.3408,0.4423,0.7830,9.6035,8.3568,1.1401,3.3703,0.0370,0.0000,0.5185,0.4198,2.9198,0.6538,0.3462,0.4138,4.7422,144.9573,0.0000,1.4415,0.5770,2.4796,0.3252
24,2000,100,1,0,1,0,5605,1456,6394,0,1460,1039,495,628,787,726,1675,1446,23075,2,162,162,81,81,54,969,266,60,43,27,198,2,1,111,53,57,153,118,80,72,18,463,9,9,108,46,51,13.2529,0.2605,0.3387,0.4236,0.7623,9.0206,6.4195,1.2233,3.8801,0.0556,0.0000,0.4938,0.5000,3.0556,0.7500,0.2500,0.3305,4.4856,141.5644,0.0000,1.4334,0.5367,1.6545,0.2861
24,2001,100,1,0,1,0,5482,1432,6157,0,1398,1168,529,517,691,632,1539,1388,22361,1,162,162,84,78,45,913,277,55,33,29,179,6,2,113,40,68,146,119,75,56,8,391,16,7,95,48,56,12.4601,0.2550,0.3251,0.4141,0.7392,8.7843,7.3391,1.1247,3.2485,0.0988,0.0000,0.4630,0.5185,3.2654,0.8491,0.1429,0.3734,3.9711,137.1840,0.0000,1.3370,0.5258,2.2592,0.2925
24,2002,100,1,0,1,0,5649,1462,6326,0,1495,1140,558,509,776,718,1597,1450,23398,2,162,162,80,82,37,976,303,69,41,35,181,4,1,47,61,57,142,122,83,61,22,345,20,9,100,47,35,12.6816,0.2646,0.3294,0.4268,0.7562,9.1990,7.0146,1.1137,3.1320,0.1235,0.0000,0.5123,0.4938,3.4444,0.6271,0.3607,0.4116,4.4180,142.6707,0.0000,1.3701,0.5241,2.2397,0.3008
24,2003,100,1,0,1,0,5654,1445,6252,0,1536,1068,557,434,795,731,1626,1436,23112,0,162,162,71,91,41,1012,309,50,45,44,171,6,1,34,53,68,144,131,85,59,18,348,18,8,70,26,32,12.6934,0.2717,0.3287,0.4326,0.7613,9.5668,6.6519,1.0651,2.7031,0.1111,0.0000,0.5247,0.4383,3.4383,0.6949,0.3051,0.4138,4.5529,141.7914,0.0000,1.3633,0.5310,2.4608,0.3061
24,2004,100,1,0,1,0,5590,1445,6411,0,1545,1064,495,598,863,817,1624,1436,23604,0,162,162,71,91,44,996,320,88,51,32,197,4,2,59,50,82,156,149,71,69,25,472,6,6,77,33,66,13.8581,0.2764,0.3520,0.4508,0.8028,9.6228,6.6270,1.2270,3.7246,0.0370,0.0000,0.4383,0.4383,3.0556,0.6377,0.3623,0.3305,5.0886,144.8098,0.0000,1.4830,0.5307,1.7793,0.3078
24,2005,100,1,0,1,0,5653,1458,6343,0,1520,997,438,506,784,715,1711,1466,23020,1,162,162,70,92,36,1015,319,78,34,35,151,4,0,44,44,72,159,127,84,56,20,474,3,6,81,38,52,12.9477,0.2689,0.3349,0.4178,0.7527,9.3806,6.1529,0.9319,3.1227,0.0185,0.0000,0.5185,0.4321,2.7037,0.6429,0.3571,0.3354,4.4126,137.0238,0.0000,1.3893,0.5386,1.9704,0.3016
24,2006,100,1,0,1,0,5702,1452,6474,0,1585,975,499,568,883,819,1719,1456,23640,2,162,162,62,100,39,1039,318,78,41,34,194,7,1,57,42,84,158,125,64,65,23,526,4,3,110,42,67,13.8593,0.2780,0.3498,0.4477,0.7975,9.8199,6.0406,1.2019,3.5190,0.0247,0.0000,0.3951,0.3827,3.0802,0.6290,0.3538,0.3004,5.0741,145.9259,0.0000,1.4821,0.5414,1.7165,0.3041
24,2007,100,1,0,1,0,5755,1465,6684,0,1599,999,455,735,994,905,1596,1595,24566,0,162,162,53,109,29,1008,321,71,63,33,237,3,1,57,64,59,161,134,57,55,25,525,1,1,109,33,45,14.7010,0.2778,0.3619,0.4686,0.8306,9.8232,6.1372,1.4560,4.5154,0.0062,0.0000,0.3519,0.3272,2.8086,0.5370,0.4545,0.3067,5.5597,147.9880,0.0000,1.5932,0.5002,1.3592,0.2973
24,2008,100,1,0,1,0,5641,1435,6438,0,1589,1033,404,625,877,817,1566,1498,23539,1,161,161,56,105,32,1049,317,81,43,37,186,4,1,48,62,47,154,132,64,43,11,490,7,5,125,36,41,14.1772,0.2817,0.3557,0.4499,0.8056,9.9635,6.4772,1.1663,3.9190,0.0435,0.0000,0.3975,0.3478,2.5093,0.7442,0.2558,0.3143,5.1229,146.2050,0.0000,1.5425,0.5111,1.6528,0.3142
24,2009,100,1,0,1,0,5667,1442,6517,0,1589,1040,459,669,882,799,1641,1432,24017,1,162,162,60,102,39,1041,337,75,48,33,178,8,0,52,47,58,156,129,66,69,27,472,6,3,112,43,59,14.4516,0.2804,0.3595,0.4457,0.8053,9.9152,6.4895,1.1107,4.1745,0.0370,0.0000,0.4074,0.3704,2.8333,0.5909,0.3913,0.3305,4.9857,145.5576,0.0000,1.5655,0.5340,1.5546,0.3138
24,2010,100,1,0,1,0,5694,1444,6394,0,1585,1013,434,553,850,788,1663,1451,23208,1,162,162,64,98,27,1028,311,66,39,47,199,6,0,41,48,42,156,143,64,39,12,476,6,6,66,24,54,13.5841,0.2784,0.3445,0.4543,0.7988,9.8765,6.3123,1.2400,3.4459,0.0370,0.0000,0.3951,0.3951,2.6790,0.6923,0.3077,0.3277,4.9102,141.5122,0.0000,1.4803,0.5340,1.8318,0.3066
24,2011,100,1,0,1,0,5607,1467,6348,0,1430,1075,439,580,701,638,1699,1429,22850,2,161,161,73,88,42,967,300,76,39,33,130,3,2,124,66,44,153,129,84,59,16,462,8,11,78,30,44,12.5955,0.2550,0.3276,0.3899,0.7175,8.7690,6.5921,0.7972,3.5567,0.0497,0.0000,0.5217,0.4534,2.7267,0.7241,0.2712,0.3312,3.9123,141.0494,0.0000,1.3695,0.5432,1.8534,0.2927
24,2012,100,1,0,1,0,5536,1464,6161,0,1303,1406,507,476,613,551,1603,1228,22740,2,162,162,98,64,70,852,302,66,30,33,116,2,1,112,53,52,151,106,108,78,8,379,11,14,50,24,61,11.2510,0.2354,0.3005,0.3647,0.6652,8.0066,8.6395,0.7128,2.9249,0.0679,0.0000,0.6667,0.6049,3.1296,0.8974,0.1026,0.3984,3.3858,138.6585,0.0000,1.2146,0.5662,2.9538,0.2935
24,2013,100,1,0,1,0,5493,1458,5988,0,1266,1411,702,369,555,517,1485,1333,21858,0,162,162,108,54,51,852,256,53,26,29,129,5,0,71,50,47,141,116,115,67,14,337,21,13,59,11,43,10.3827,0.2305,0.2834,0.3581,0.6415,7.8148,8.7099,0.7963,2.2778,0.1296,0.0000,0.7099,0.6667,4.3333,0.7846,0.2090,0.4184,3.1914,130.1071,0.0000,1.1214,0.5270,3.8238,0.2858
24,2014,100,1,0,1,0,5578,1483,6180,0,1324,1432,577,456,575,527,1499,1346,22743,1,162,162,93,69,43,943,242,59,28,27,112,4,3,110,52,56,142,120,115,54,11,368,20,18,71,16,41,11.1398,0.2374,0.3001,0.3507,0.6508,8.0333,8.6885,0.6796,2.7667,0.1235,0.0000,0.7099,0.5741,3.5617,0.7963,0.2037,0.3859,3.1975,137.0060,0.0000,1.2000,0.5269,3.1404,0.2984
24,2015,100,1,0,1,0,5613,1498,6119,0,1277,1490,629,386,533,474,1516,1326,22564,1,162,162,114,48,56,884,237,49,26,28,128,6,1,79,48,44,140,123,111,68,10,336,22,18,49,21,43,10.2534,0.2275,0.2813,0.3481,0.6294,7.6705,8.9499,0.7689,2.3186,0.1358,0.0000,0.6852,0.7037,3.8827,0.8485,0.1471,0.4167,2.8472,136.7515,0.0000,1.1099,0.5334,3.8601,0.2857
24,2016,100,1,0,1,0,5552,1437,6177,0,1435,1483,590,486,710,666,1532,1115,22988,2,162,162,92,70,47,948,293,51,29,29,165,3,2,106,70,57,151,117,95,68,19,441,11,7,69,28,56,12.3826,0.2585,0.3230,0.4108,0.7338,8.9833,9.2838,1.0329,3.0424,0.0679,0.0000,0.5864,0.5679,3.6420,0.7121,0.2794,0.3424,4.1693,139.3212,0.0000,1.3362,0.5788,3.0514,0.3229
24,2017,100,1,0,1,0,5470,1446,5996,0,1294,1538,531,396,598,559,1517,1131,22610,1,162,162,89,73,50,850,253,52,28,31,160,2,1,22,53,49,148,103,108,64,14,358,14,18,65,21,46,10.8212,0.2366,0.2926,0.3819,0.6745,8.0521,9.5704,0.9956,2.4642,0.0864,0.0000,0.6667,0.5494,3.2778,0.7813,0.2188,0.4134,3.4785,138.7117,0.0000,1.1685,0.5729,3.8838,0.2984
25,2000,100,1,0,1,0,5618,1471,6206,0,1400,1158,566,444,688,629,1711,1380,22732,1,162,162,87,75,38,936,269,62,38,23,172,5,0,58,43,44,144,117,92,45,7,343,18,14,64,39,28,11.5487,0.2492,0.3073,0.3971,0.7044,8.5637,7.0834,1.0521,2.7159,0.1111,0.0000,0.5679,0.5370,3.4938,0.8444,0.1556,0.4198,3.8475,138.6098,0.0000,1.2533,0.5535,2.6081,0.2839
25,2001,100,1,0,1,0,5648,1465,6310,0,1478,1129,489,499,742,680,1549,1524,23117,1,162,162,77,85,49,954,321,70,45,28,175,1,1,64,55,47,152,103,93,65,16,415,10,5,98,56,52,12.4313,0.2617,0.3244,0.4214,0.7458,9.0778,6.9343,1.0748,3.0648,0.0617,0.0000,0.5741,0.4753,3.0185,0.7538,0.2462,0.3663,4.1765,140.9573,0.0000,1.3492,0.5041,2.2625,0.2969
25,2002,100,1,0,1,0,5462,1437,6154,0,1366,1077,500,525,713,650,1647,1405,22739,1,161,161,69,92,37,920,253,71,35,25,168,4,0,67,50,61,152,119,84,60,23,408,9,5,76,35,60,12.2226,0.2501,0.3209,0.3978,0.7187,8.5533,6.7437,1.0519,3.2873,0.0559,0.0000,0.5217,0.4286,3.1056,0.6167,0.3833,0.3725,4.0700,139.5031,0.0000,1.3156,0.5396,2.0514,0.2817
25,2003,100,1,0,1,0,5583,1420,6367,0,1596,844,396,610,832,778,1691,1495,23117,0,161,161,52,109,33,1090,296,82,45,35,175,2,0,52,53,47,154,152,82,52,18,400,7,9,85,41,33,14.2796,0.2859,0.3585,0.4455,0.8039,10.1155,5.3493,1.1092,3.8662,0.0435,0.0000,0.5093,0.3230,2.4596,0.6471,0.3462,0.3850,4.9310,139.2590,0.0000,1.5535,0.5308,1.3836,0.3083
25,2004,100,1,0,1,0,5594,1463,6404,0,1440,930,447,631,767,702,1670,1582,23257,1,162,162,67,95,34,947,281,79,47,40,172,8,3,58,44,50,149,131,82,46,11,406,13,7,58,43,32,13.0449,0.2574,0.3355,0.4142,0.7497,8.8565,5.7198,1.0579,3.8809,0.0802,0.0000,0.5062,0.4136,2.7593,0.7556,0.2391,0.3670,4.3175,142.6810,0.0000,1.4153,0.5135,1.4739,0.2794
25,2005,100,1,0,1,0,5564,1463,6212,0,1392,987,623,476,659,605,1666,1549,22524,1,162,162,94,68,41,916,306,69,41,34,136,5,2,47,44,60,141,131,108,59,16,383,21,9,70,22,32,11.8579,0.2502,0.3140,0.3907,0.7047,8.5613,6.0704,0.8364,2.9276,0.1296,0.0000,0.6667,0.5802,3.8457,0.7193,0.2712,0.3681,3.7210,136.5091,0.0000,1.2765,0.5182,2.0735,0.2802
25,2006,100,1,0,1,0,5713,1472,6451,0,1536,1090,550,558,842,782,1630,1501,23732,0,162,162,74,88,36,965,319,68,48,34,218,1,1,49,54,63,158,120,67,56,16,493,4,2,82,41,64,13.1882,0.2689,0.3380,0.4511,0.7891,9.3913,6.6644,1.3329,3.4117,0.0247,0.0000,0.4136,0.4568,3.3951,0.6923,0.2857,0.3205,4.7813,144.7073,0.0000,1.4226,0.5206,1.9534,0.2960
25,2007,100,1,0,1,0,5754,1461,6563,0,1599,1097,562,623,915,843,1530,1561,24183,2,162,162,77,85,36,1002,371,59,62,34,192,6,1,45,48,64,158,133,67,58,21,487,4,3,93,32,60,14.0757,0.2779,0.3515,0.4543,0.8058,9.8456,6.7546,1.1822,3.8360,0.0247,0.0000,0.4136,0.4753,3.4691,0.6316,0.3621,0.3244,5.1906,144.8084,0.0000,1.5202,0.4950,1.7608,0.3108
25,2008,100,1,0,1,0,5477,1444,6273,0,1340,1220,529,608,717,655,1544,1404,23064,2,162,162,76,86,35,880,286,71,47,21,153,3,1,62,56,69,145,114,93,50,15,408,17,12,109,24,44,12.5655,0.2447,0.3253,0.3884,0.7136,8.3479,7.6004,0.9532,3.7877,0.1049,0.0000,0.5741,0.4691,3.2654,0.7000,0.3000,0.3554,4.0805,139.7818,0.0000,1.3484,0.5237,2.0066,0.2860
25,2009,100,1,0,1,0,5566,1440,6327,0,1476,1104,518,593,774,710,1610,1411,23265,0,162,162,73,89,39,963,322,69,45,34,157,5,0,53,51,54,149,124,78,55,15,447,13,8,94,32,76,13.2688,0.2652,0.3392,0.4199,0.7591,9.2250,6.9000,0.9812,3.7062,0.0802,0.0000,0.4815,0.4506,3.1975,0.7222,0.2727,0.3333,4.4375,141.0000,0.0000,1.4368,0.5329,1.8617,0.3032
25,2010,100,1,0,1,0,5512,1460,6177,0,1317,1184,516,521,631,562,1558,1440,22834,2,162,162,86,76,44,893,267,46,37,21,136,7,1,41,47,60,145,144,94,65,19,366,17,15,53,20,49,11.6947,0.2389,0.3096,0.3690,0.6786,8.1148,7.2953,0.8380,3.2102,0.1049,0.0000,0.5802,0.5309,3.1852,0.6984,0.2923,0.3962,3.4628,138.3879,0.0000,1.2583,0.5197,2.2726,0.2793
25,2011,100,1,0,1,0,5420,1452,6045,0,1282,1143,540,472,631,599,1562,1464,22078,1,162,162,94,68,44,822,275,53,48,31,154,0,0,54,52,52,139,135,102,56,12,353,23,17,79,22,41,11.1916,0.2365,0.3014,0.3839,0.6854,7.9445,7.0831,0.9543,2.9249,0.1420,0.0000,0.6296,0.5802,3.3333,0.7857,0.2143,0.3938,3.7120,133.0000,0.0000,1.2077,0.5162,2.4216,0.2704
25,2012,100,1,0,1,0,5505,1463,6099,0,1311,1261,527,450,634,575,1522,1436,22609,1,162,162,89,73,49,844,281,63,36,30,156,2,1,14,48,44,141,128,95,62,11,370,21,13,59,18,39,11.1014,0.2381,0.2991,0.3851,0.6842,8.0631,7.7556,0.9595,2.7677,0.1296,0.0000,0.5864,0.5494,3.2531,0.8167,0.1774,0.3811,3.5364,138.7055,0.0000,1.2034,0.5145,2.8022,0.2801
25,2013,100,1,0,1,0,5513,1483,6105,0,1290,1364,511,429,592,547,1569,1351,22739,1,162,162,90,72,51,884,252,74,43,20,134,5,0,16,53,46,144,114,106,75,23,429,18,16,66,28,71,10.7090,0.2340,0.2927,0.3599,0.6525,7.8270,8.2760,0.8130,2.6029,0.1111,0.0000,0.6543,0.5556,3.1543,0.6892,0.3067,0.3357,3.3189,139.5031,0.0000,1.1589,0.5373,3.1795,0.2849
25,2014,100,1,0,1,0,5642,1484,6310,0,1415,1156,461,514,670,608,1626,1470,23391,1,162,162,80,82,37,944,314,67,46,44,113,5,0,18,61,41,154,145,93,55,16,451,8,12,65,23,45,11.9448,0.2508,0.3156,0.3821,0.6977,8.5796,7.0092,0.6852,3.1166,0.0494,0.0000,0.5741,0.4938,2.8457,0.6981,0.2909,0.3415,3.6865,141.7636,0.0000,1.2996,0.5252,2.2490,0.2946
25,2015,100,1,0,1,0,5720,1480,6251,0,1423,1314,444,414,633,582,1593,1383,22814,2,162,162,75,87,30,956,302,47,33,38,127,4,2,35,49,35,140,109,107,45,13,413,22,17,77,16,32,11.3787,0.2488,0.3018,0.3815,0.6833,8.6495,7.9869,0.7719,2.5164,0.1358,0.0000,0.6605,0.4630,2.7407,0.6977,0.2889,0.3390,3.5376,140.8272,0.0000,1.2407,0.5353,3.1739,0.3006
25,2016,100,1,0,1,0,5650,1469,6232,0,1474,1398,449,423,705,647,1629,1186,23416,0,162,162,82,80,45,1006,305,73,39,20,143,4,2,32,55,45,155,120,91,59,14,471,7,13,99,49,49,11.8979,0.2609,0.3154,0.3979,0.7133,9.0306,8.5650,0.8761,2.5916,0.0432,0.0000,0.5617,0.5062,2.7716,0.7627,0.2373,0.3291,3.9639,141.9152,0.0000,1.2914,0.5787,3.3050,0.3209
25,2017,100,1,0,1,0,5632,1481,6165,0,1361,1533,428,391,628,556,1574,1164,23325,1,162,162,78,84,44,920,251,58,38,37,153,7,6,20,65,40,153,123,99,72,28,402,9,10,78,27,40,10.8875,0.2417,0.2937,0.3809,0.6746,8.2689,9.3139,0.9296,2.3756,0.0556,0.0000,0.6111,0.4815,2.6420,0.6111,0.3889,0.3806,3.3780,140.5120,0.0000,1.1827,0.5749,3.9207,0.3032
26,2000,100,1,0,1,0,5600,1446,6313,0,1479,1174,628,555,795,732,1611,1369,23400,2,162,162,75,87,30,948,302,71,46,26,203,1,0,39,44,41,153,112,80,57,26,403,9,8,90,44,42,12.9090,0.2641,0.3324,0.4361,0.7685,9.2012,7.3037,1.2629,3.4528,0.0556,0.0000,0.4938,0.4630,3.8765,0.5357,0.4561,0.3797,4.5539,142.6829,0.0000,1.4060,0.5406,2.1153,0.2989
26,2001,100,1,0,1,0,5447,1449,6168,0,1343,1161,538,534,682,635,1549,1455,22959,1,162,162,82,80,39,869,285,72,47,27,162,1,0,49,56,68,154,118,85,64,24,428,8,6,96,48,63,12.0780,0.2466,0.3191,0.3980,0.7171,8.3397,7.2095,1.0060,3.3160,0.0494,0.0000,0.5247,0.5062,3.3210,0.6190,0.3750,0.3598,3.9432,141.7222,0.0000,1.2951,0.5156,2.1742,0.2831
26,2002,100,1,0,1,0,5501,1447,6216,0,1394,1063,556,520,708,667,1645,1438,22792,1,161,161,86,75,48,873,322,68,37,32,167,8,0,49,54,90,154,128,82,73,23,419,7,10,75,31,54,12.4615,0.2534,0.3260,0.4147,0.7406,8.6684,6.6101,1.0385,3.2335,0.0435,0.0000,0.5093,0.5342,3.4534,0.6761,0.3151,0.3675,4.1476,140.6914,0.0000,1.3224,0.5336,2.0442,0.2848
26,2003,100,1,0,1,0,5514,1465,6165,0,1328,1047,575,495,629,589,1681,1477,22444,0,162,162,87,75,45,868,261,58,33,29,170,0,2,30,47,63,148,124,102,72,21,360,14,11,68,28,42,11.5863,0.2408,0.3089,0.3912,0.7001,8.1584,6.4321,1.0444,3.0410,0.0864,0.0000,0.6296,0.5370,3.5494,0.6818,0.2917,0.4111,3.6184,137.6933,0.0000,1.2444,0.5323,2.1152,0.2674
26,2004,100,1,0,1,0,5629,1465,6320,0,1472,1190,638,515,771,719,1573,1424,23266,1,162,162,88,74,45,965,296,61,44,24,187,4,1,47,35,70,149,125,97,67,20,429,13,11,80,38,50,12.6340,0.2615,0.3287,0.4223,0.7510,9.0409,7.3089,1.1485,3.1631,0.0802,0.0000,0.5988,0.5432,3.9383,0.6923,0.2985,0.3473,4.4161,141.8659,0.0000,1.3560,0.5249,2.3107,0.2991
26,2005,100,1,0,1,0,5620,1452,6283,0,1479,1111,638,492,760,700,1595,1463,22920,0,162,162,91,71,51,958,301,67,35,28,192,4,0,34,42,69,150,117,89,74,22,417,12,5,84,30,62,12.6446,0.2632,0.3282,0.4292,0.7574,9.1674,6.8864,1.1901,3.0496,0.0741,0.0000,0.5494,0.5617,3.9383,0.6986,0.2973,0.3597,4.3388,138.9091,0.0000,1.3574,0.5216,2.2581,0.2957
26,2006,100,1,0,1,0,5908,1495,6626,0,1667,1241,625,539,865,805,1603,1443,24563,1,163,163,89,74,47,1093,317,69,48,24,233,5,0,46,52,62,155,116,73,78,29,470,8,8,84,50,60,13.6505,0.2822,0.3459,0.4623,0.8081,10.0332,7.4692,1.4024,3.2441,0.0491,0.0000,0.4479,0.5460,3.8344,0.6184,0.3718,0.3298,4.8451,148.8667,0.0000,1.4753,0.5263,2.3024,0.3199
26,2007,100,1,0,1,0,5730,1448,6443,0,1628,975,669,540,911,838,1596,1587,23691,2,162,162,85,77,49,1059,327,65,53,34,208,3,1,44,48,54,156,118,76,74,23,472,6,4,78,37,72,13.8044,0.2841,0.3484,0.4620,0.8104,10.1141,6.0573,1.2922,3.3548,0.0370,0.0000,0.4691,0.5247,4.1296,0.6806,0.3108,0.3305,5.2062,143.5818,0.0000,1.4965,0.5014,1.8056,0.3087
26,2008,100,1,0,1,0,5726,1465,6381,0,1583,1037,531,495,788,752,1633,1516,23235,0,162,162,78,84,42,1064,329,55,41,30,160,3,2,42,52,62,150,143,80,63,21,460,12,7,88,42,48,13.1468,0.2765,0.3384,0.4282,0.7666,9.7249,6.3706,0.9829,3.0410,0.0741,0.0000,0.4938,0.4815,3.2778,0.6667,0.3333,0.3261,4.6198,140.8182,0.0000,1.4184,0.5186,2.0949,0.3114
26,2009,100,1,0,1,0,5610,1473,6249,0,1432,1067,635,502,731,703,1665,1473,22940,0,162,162,86,76,39,920,301,53,30,31,180,6,3,44,36,51,142,138,85,58,16,428,20,13,64,38,51,12.1283,0.2553,0.3205,0.4162,0.7367,8.7495,6.5193,1.0998,3.0672,0.1235,0.0000,0.5247,0.5309,3.9198,0.7091,0.2759,0.3318,4.2953,134.9412,0.0000,1.3130,0.5306,2.1255,0.2850
26,2010,100,1,0,1,0,5518,1469,6124,0,1349,1223,615,439,635,599,1600,1399,22359,0,163,163,92,71,56,905,251,60,43,28,165,4,0,35,32,64,146,125,105,75,16,373,17,9,64,24,44,11.3465,0.2445,0.3054,0.3898,0.6952,8.2648,7.4929,1.0109,2.6896,0.1043,0.0000,0.6442,0.5644,3.7730,0.7778,0.2133,0.3914,3.6698,137.1718,0.0000,1.2172,0.5335,2.7859,0.2837
26,2011,100,1,0,1,0,5533,1482,6005,0,1261,1415,507,351,520,483,1516,1370,22356,1,162,162,81,81,38,868,231,55,28,30,132,3,2,34,36,36,130,97,122,53,15,295,32,20,72,29,13,10.0058,0.2279,0.2771,0.3521,0.6291,7.6562,8.5912,0.8014,2.1311,0.1975,0.0000,0.7531,0.5000,3.1296,0.7170,0.2830,0.4407,2.9325,133.0714,0.0000,1.0875,0.5253,4.0313,0.2813
26,2012,100,1,0,1,0,5597,1469,6137,0,1364,1422,538,406,617,566,1498,1319,22653,0,162,162,84,78,37,916,247,54,25,29,172,3,0,47,34,55,143,117,94,48,11,328,19,14,63,35,33,11.1811,0.2437,0.3000,0.3904,0.6904,8.3567,8.7120,1.0538,2.4874,0.1173,0.0000,0.5802,0.5185,3.3210,0.7708,0.2292,0.4360,3.4677,137.2909,0.0000,1.2049,0.5318,3.5025,0.2959
26,2013,100,1,0,1,0,5624,1450,6231,0,1441,1249,444,478,709,650,1551,1386,23084,2,162,162,63,99,35,1000,270,44,32,24,147,4,0,44,53,53,148,122,86,55,19,362,14,10,62,23,30,12.2344,0.2562,0.3187,0.3912,0.7099,8.9400,7.7489,0.9120,2.9655,0.0864,0.0000,0.5309,0.3889,2.7407,0.6481,0.3455,0.4088,4.0326,140.7561,0.0000,1.3228,0.5281,2.6130,0.3038
26,2014,100,1,0,1,0,5694,1481,6377,0,1445,1208,431,519,714,648,1605,1441,23860,2,162,162,72,90,45,994,285,58,30,30,136,5,0,51,58,76,152,139,94,62,17,405,10,12,67,25,47,12.3915,0.2538,0.3228,0.3860,0.7089,8.7773,7.3377,0.8261,3.1525,0.0617,0.0000,0.5802,0.4444,2.6605,0.7258,0.2742,0.3753,3.9361,145.4878,0.0000,1.3255,0.5269,2.3276,0.2989
26,2015,100,1,0,1,0,5674,1445,6354,0,1571,1080,377,507,817,761,1562,1514,23114,2,162,162,56,106,32,1040,313,67,53,37,181,8,2,62,61,51,152,134,64,50,18,480,10,9,62,19,68,13.2541,0.2769,0.3387,0.4408,0.7795,9.7803,6.7235,1.1268,3.1563,0.0617,0.0000,0.3951,0.3457,2.3272,0.6400,0.3600,0.3167,4.7376,140.0848,0.0000,1.4374,0.5078,2.1302,0.3112
26,2016,100,1,0,1,0,5552,1464,6197,0,1355,1201,419,501,673,622,1617,1381,22949,1,162,162,72,90,43,887,281,39,40,27,160,3,1,59,58,64,152,134,89,60,16,469,10,15,73,18,58,11.8006,0.2441,0.3118,0.3909,0.7027,8.3280,7.3815,0.9834,3.0792,0.0617,0.0000,0.5494,0.4444,2.5864,0.7288,0.2667,0.3241,3.8229,139.0848,0.0000,1.2675,0.5394,2.3972,0.2824
26,2017,100,1,0,1,0,5485,1455,6119,0,1327,1410,474,460,644,600,1558,1228,23043,1,162,162,70,92,33,856,258,66,34,33,180,4,2,41,50,72,149,98,90,52,19,331,13,11,84,30,30,11.4963,0.2419,0.3072,0.3995,0.7067,8.2064,8.7197,1.1131,2.8447,0.0802,0.0000,0.5556,0.4321,2.9259,0.6346,0.3654,0.4502,3.7105,141.3681,0.0000,1.2279,0.5592,3.0652,0.2919
