player_id,team_id,league_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
12893,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,25
12894,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,80
12895,0,0,88,93,117,0,7,6,89,95,119,0,7,6,87,91,116,0,7,6,88,93,145,0,9,0,103,0,116,0,0,75,0,0,0,0,0,0,103,0,116,0,0,75,0,0,0,0,0,0,9,148,49,62
12896,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,93
12897,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,56
12898,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,90
12899,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,28
12900,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,95
12901,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,89
12902,0,0,40,25,82,0,0,0,41,26,83,0,0,0,39,24,82,0,0,0,99,84,112,0,8,0,56,0,21,0,0,3,61,0,0,0,0,0,93,0,109,0,0,74,94,0,0,0,0,0,9,1,52,107
12903,0,0,45,25,82,0,0,0,45,26,83,0,0,0,45,24,82,0,0,0,103,79,136,0,9,0,0,0,36,0,0,0,70,0,0,0,0,0,0,0,121,0,0,0,119,0,0,0,0,0,11,1,52,31
12904,0,0,46,25,75,0,0,0,47,25,75,0,0,0,44,25,75,0,0,0,83,128,114,0,3,0,62,0,36,0,0,0,0,0,0,0,0,0,87,0,96,0,0,0,0,0,0,0,0,0,9,13,47,180
12905,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,12
12906,0,0,6,10,75,10,15,30,6,10,75,10,15,30,6,10,75,10,15,30,6,10,75,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,54,0
12907,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,161
12908,0,0,45,25,75,0,0,0,47,25,75,0,0,0,44,25,75,0,0,0,87,93,114,0,3,0,61,31,0,0,0,0,0,0,0,0,0,0,93,98,0,0,0,0,0,0,0,0,0,0,10,17,47,68
12909,0,0,36,25,83,0,0,0,36,24,82,0,0,0,38,26,83,0,0,0,38,118,150,0,10,0,55,0,22,0,0,3,61,0,0,0,0,0,56,0,25,0,0,6,89,0,0,0,0,0,9,23,51,166
12910,0,0,41,22,75,0,0,0,41,22,75,0,0,0,40,22,75,0,0,0,65,128,134,0,4,0,60,31,21,0,0,0,0,0,0,55,0,0,82,56,58,0,0,0,0,0,0,76,0,0,10,63,47,85
12911,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,162
12912,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,147
12913,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,108
12914,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,181
12915,0,0,41,25,75,0,0,0,43,25,75,0,0,0,40,25,75,0,0,0,42,25,75,0,7,0,60,0,21,0,55,0,0,0,0,0,0,0,61,0,22,0,56,0,0,0,0,0,0,0,10,1,53,150
12916,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,149
12917,0,0,27,1,75,10,15,30,27,1,75,10,15,30,27,1,75,10,15,30,46,43,75,0,3,0,30,0,0,0,0,0,0,35,0,0,0,0,47,0,0,0,0,0,0,54,0,0,0,0,5,24,45,90
12918,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,74
12919,0,0,39,25,83,0,0,0,39,25,83,0,0,0,41,25,83,0,0,0,57,56,113,0,3,0,54,0,19,0,0,0,61,0,0,0,0,0,69,0,44,0,0,0,80,0,0,0,0,0,9,20,48,200
12920,0,0,45,25,75,0,0,0,44,25,75,0,0,0,47,25,75,0,0,0,45,89,164,0,9,0,0,45,0,0,0,0,0,62,0,0,0,0,0,45,0,0,0,0,0,77,0,0,0,0,10,17,45,189
12921,0,0,33,22,82,0,0,0,33,22,83,0,0,0,33,21,82,0,0,0,46,161,155,0,2,0,42,32,0,0,0,0,58,0,0,0,0,0,50,51,0,0,0,0,97,0,0,0,0,0,6,166,52,51
12922,0,0,6,2,75,10,15,30,6,2,75,10,15,30,6,2,75,10,15,30,6,2,78,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,54,0
12923,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,62
12924,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,95
12925,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,85
12926,0,0,33,22,75,0,0,0,34,22,76,0,0,0,32,21,75,0,0,0,52,99,162,0,2,0,61,0,27,0,0,15,0,0,0,0,0,0,76,0,47,0,0,48,0,0,0,0,0,0,9,190,48,150
12927,0,0,47,25,75,0,0,0,47,25,75,0,0,0,47,25,75,0,0,0,74,128,153,0,3,0,60,31,21,0,55,0,0,0,0,0,0,0,84,65,50,0,80,0,0,0,0,0,0,0,10,16,48,35
12928,0,0,45,25,82,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,90,102,155,0,9,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,107,0,0,0,117,0,0,0,0,0,9,15,50,111
12929,0,0,6,5,68,10,15,30,6,5,68,10,15,30,6,5,68,10,15,30,6,5,69,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,0
12930,0,0,3,1,81,10,15,30,3,1,81,10,15,30,3,1,81,10,15,30,3,1,84,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,60,0
12931,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,105
12932,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,74,0,0,0,52,106,164,0,5,0,60,0,0,32,0,11,0,0,0,0,0,0,72,0,0,61,0,35,0,0,0,0,0,0,9,196,45,137
12933,0,0,49,22,75,0,0,0,50,22,75,0,0,0,48,22,75,0,0,0,126,104,133,0,2,0,90,46,0,0,0,1,0,0,0,0,0,0,145,119,0,0,0,161,0,0,0,0,0,0,15,187,49,125
12934,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,6
12935,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,99
12936,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,24
12937,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,113
12938,0,0,45,25,75,0,0,0,44,24,75,0,0,0,47,26,75,0,0,0,45,40,95,0,0,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,40,0,0,0,0,0,0,60,0,0,9,15,53,158
12939,0,0,35,22,75,0,0,0,35,22,76,0,0,0,35,21,75,0,0,0,57,132,161,0,3,0,54,28,0,0,0,0,0,51,0,0,0,0,76,60,0,0,0,0,0,83,0,0,0,0,9,220,43,132
12940,0,0,35,22,75,0,0,0,35,22,74,0,0,0,37,22,75,0,0,0,55,82,160,0,2,0,54,28,0,0,0,0,0,51,0,0,0,0,74,56,0,0,0,0,0,81,0,0,0,0,9,220,42,110
12941,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,148
12942,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,75,0,0,0,41,104,166,0,4,0,63,0,25,0,0,5,0,0,0,0,0,0,70,0,36,0,0,16,0,0,0,0,0,0,10,212,46,187
12943,0,0,41,22,83,0,0,0,41,22,83,0,0,0,43,22,83,0,0,0,72,142,151,0,1,0,60,31,21,21,0,1,64,0,0,0,0,0,83,40,56,42,0,69,93,0,0,0,0,0,10,208,53,158
12944,0,0,8,1,75,10,15,30,8,1,75,10,15,30,8,1,75,10,15,30,8,208,172,0,4,0,18,0,0,0,27,1,0,27,0,0,0,0,18,0,0,0,47,1,0,47,0,0,0,0,3,220,50,8
12945,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,134
12946,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,142
12947,0,0,45,25,75,0,0,0,44,25,75,0,0,0,47,26,75,0,0,0,138,67,114,0,6,0,0,0,34,0,0,0,0,0,0,67,0,0,0,0,163,0,0,0,0,0,0,130,0,0,12,8,50,137
12948,0,0,140,74,132,0,10,6,142,75,133,0,10,6,136,73,131,0,10,6,158,74,132,0,10,0,0,0,166,0,0,0,129,0,0,0,0,0,0,0,178,0,0,0,132,0,0,0,0,0,10,14,53,26
12949,0,0,36,107,114,0,5,4,36,108,114,0,5,4,36,105,114,0,5,4,62,113,114,0,5,0,0,37,0,0,0,0,0,0,49,0,0,35,0,69,0,0,0,0,0,0,83,0,0,56,7,13,54,72
12950,0,0,43,40,128,0,0,6,45,41,129,0,0,6,42,39,126,0,0,6,53,40,151,0,0,0,0,0,50,0,75,0,0,0,0,0,0,0,0,0,62,0,85,0,0,0,0,0,0,0,9,14,55,150
12951,0,0,33,22,82,0,0,0,34,22,83,0,0,0,32,21,82,0,0,0,48,137,170,0,5,0,44,0,0,0,0,43,56,0,0,0,0,0,55,0,0,0,0,73,97,0,0,0,0,0,5,220,49,69
12952,0,0,44,22,82,0,0,0,45,22,83,0,0,0,43,21,82,0,0,0,100,84,146,0,4,0,66,34,23,0,0,1,66,0,0,0,0,0,114,104,60,0,0,24,115,0,0,0,0,0,11,145,54,145
12953,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,127
12954,0,0,12,1,75,10,15,30,12,1,75,10,15,30,12,1,76,10,15,30,18,1,75,0,7,0,18,0,7,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,0,0,0,0,3,11,33,145
12955,0,0,45,25,83,0,0,0,47,25,83,0,0,0,44,25,82,0,0,0,107,76,123,0,6,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,129,0,0,0,114,0,0,0,0,0,10,19,41,97
12956,0,0,46,25,75,0,0,0,46,26,75,0,0,0,46,24,74,0,0,0,47,118,167,0,4,0,59,38,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,9,24,47,10
12957,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,133
12958,0,0,45,25,83,0,0,0,45,25,83,0,0,0,45,25,82,0,0,0,45,40,103,0,7,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,38,0,0,0,76,0,0,0,0,0,10,11,48,110
12959,0,0,43,25,82,0,0,0,43,25,82,0,0,0,45,26,83,0,0,0,43,175,164,0,9,0,60,0,21,0,0,0,63,0,0,0,0,0,60,0,21,0,0,0,96,0,0,0,0,0,10,24,45,177
12960,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,104
12961,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,2
12962,0,0,89,100,83,0,10,6,91,102,83,0,10,6,87,98,83,0,10,6,89,100,99,0,9,0,63,97,50,0,0,0,83,79,0,0,0,0,63,97,50,0,0,0,89,82,0,0,0,0,9,20,55,125
12963,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,174
12964,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,175
12965,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,144
12966,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,144
12967,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,47
12968,0,0,46,25,75,0,0,0,47,26,75,0,0,0,44,24,74,0,0,0,54,97,96,0,2,0,60,38,0,0,0,0,0,0,0,0,0,0,65,49,0,0,0,0,0,0,0,0,0,0,9,18,50,39
12969,0,0,39,25,75,0,0,0,40,25,75,0,0,0,38,25,75,0,0,0,52,111,157,0,3,0,54,0,19,0,0,0,0,0,0,51,0,0,56,0,21,0,0,0,0,0,0,69,0,0,9,24,50,165
12970,0,0,43,25,75,0,0,0,45,26,75,0,0,0,42,24,74,0,0,0,43,40,75,0,7,0,0,0,50,0,67,0,0,0,0,0,0,0,0,0,50,0,67,0,0,0,0,0,0,0,10,18,40,117
12971,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,136
12972,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,116
12973,0,0,61,59,98,0,0,6,60,59,98,0,0,6,63,60,98,0,0,6,61,59,103,0,5,0,0,0,64,0,0,0,81,0,0,0,0,0,0,0,64,0,0,0,81,0,0,0,0,0,9,9,48,119
12974,0,0,6,11,71,10,15,30,6,11,71,10,15,30,6,11,71,10,15,30,6,14,73,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,0
12975,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,133
12976,0,0,110,80,84,3,5,2,113,82,84,3,5,2,108,78,84,3,5,2,115,80,84,0,4,0,114,0,120,0,0,98,0,0,0,0,0,0,118,0,125,0,0,105,0,0,0,0,0,0,9,146,58,21
12977,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,100
12978,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,140
12979,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,115
12980,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,144
12981,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,119
12982,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,46
12983,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,126
12984,0,0,45,25,84,0,0,0,45,26,84,0,0,0,45,24,84,0,0,0,45,40,84,0,14,0,61,0,32,0,0,0,0,0,0,0,0,0,61,0,32,0,0,0,0,0,0,0,0,0,9,13,62,40
12985,0,0,6,3,74,10,15,30,6,3,74,10,15,30,6,3,74,10,15,30,6,5,74,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,51,0
12986,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,144
12987,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,152
12988,0,0,15,4,64,10,15,30,15,4,64,10,15,30,15,4,63,10,15,30,15,4,75,0,0,0,19,0,0,0,0,0,0,25,0,0,0,0,19,0,0,0,0,0,0,27,0,0,0,0,3,11,46,0
12989,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,23
12990,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,74,0,0,0,76,109,143,0,1,0,54,28,19,0,0,1,0,0,0,0,0,0,91,82,67,0,0,37,0,0,0,0,0,0,9,25,47,114
12991,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,88
12992,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,66
12993,0,0,58,25,75,0,0,0,58,26,75,0,0,0,57,24,74,0,0,0,125,81,148,0,2,0,78,40,27,0,0,1,0,0,0,0,0,0,136,104,124,0,0,58,0,0,0,0,0,0,13,1,47,95
12994,0,0,37,22,75,0,0,0,37,22,74,0,0,0,39,22,75,0,0,0,59,132,152,0,2,0,60,31,21,0,0,1,0,0,0,0,0,0,80,59,46,0,0,19,0,0,0,0,0,0,10,173,47,132
12995,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,182
12996,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,150
12997,0,0,146,78,113,0,5,2,144,77,113,0,5,2,153,79,114,0,5,2,149,79,114,0,4,0,129,167,0,0,0,0,0,0,0,0,0,0,131,168,0,0,0,0,0,0,0,0,0,0,11,1,60,137
12998,0,0,45,25,75,0,0,0,45,25,75,0,0,0,45,25,75,0,0,0,49,33,95,0,14,0,0,0,40,0,0,0,0,0,0,60,0,0,0,0,46,0,0,0,0,0,0,67,0,0,9,24,47,33
12999,0,0,61,25,75,0,0,0,60,24,75,0,0,0,63,26,76,0,0,0,166,94,148,0,6,0,90,0,31,0,0,1,0,0,0,0,0,0,166,0,159,0,0,123,0,0,0,0,0,0,15,3,48,152
13000,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,104
13001,0,0,118,111,135,0,10,3,120,113,137,0,10,3,115,108,134,0,10,3,118,111,135,0,6,0,126,0,136,0,0,0,0,0,0,0,0,0,126,0,136,0,0,0,0,0,0,0,0,0,10,13,52,93
13002,0,0,47,25,75,0,0,0,47,25,75,0,0,0,49,25,75,0,0,0,77,68,160,0,22,0,60,31,0,0,0,0,0,55,0,0,0,0,88,71,0,0,0,0,0,90,0,0,0,0,10,24,42,196
13003,0,0,46,25,75,0,0,0,47,26,76,0,0,0,44,24,75,0,0,0,76,94,157,0,6,0,59,38,0,0,0,0,0,0,0,0,0,0,82,84,0,0,0,0,0,0,0,0,0,0,9,15,48,111
13004,0,0,6,10,75,10,15,30,6,10,75,10,15,30,6,10,75,10,15,30,6,10,75,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,51,0
13005,0,0,43,25,75,0,0,0,43,26,75,0,0,0,43,24,75,0,0,0,47,40,95,0,7,0,0,0,50,0,67,0,0,0,0,0,0,0,0,0,54,0,73,0,0,0,0,0,0,0,10,14,46,115
13006,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,55
13007,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,55
13008,0,0,46,25,82,0,0,0,45,25,82,0,0,0,48,26,83,0,0,0,46,25,102,0,14,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,38,0,0,0,73,0,0,0,0,0,10,15,47,102
13009,0,0,107,96,123,0,10,6,110,98,124,0,10,6,105,94,121,0,10,6,107,102,123,0,8,0,94,85,0,0,0,0,0,0,135,0,0,0,94,85,0,0,0,0,0,0,135,0,0,0,8,1,51,161
13010,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,74,0,0,0,45,54,95,0,7,0,60,31,0,0,0,0,0,0,1,0,0,0,60,31,0,0,0,0,0,0,1,0,0,0,10,1,36,71
