player_id,team_id,league_id,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
17450,25,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17452,1,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17453,17,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17457,9,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17461,28,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17462,4,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17464,8,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17468,8,100,0,0,1,0,0,0,0,0,1,0,0,5,0,7,984,0,1248,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17471,11,100,0,0,0,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17472,11,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17475,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1064,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17476,4,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17483,29,100,0,0,1,0,0,0,0,0,1,0,0,5,1,7,954,172,1219,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17487,16,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17490,4,100,0,0,1,0,0,0,0,0,1,0,0,5,2,6,860,344,1124,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17494,1,100,0,0,1,0,0,0,0,0,1,0,0,7,0,7,1204,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17495,4,100,0,0,1,0,0,0,0,0,1,0,0,6,1,7,1032,172,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17500,16,100,0,0,1,0,0,0,0,0,1,0,0,7,2,7,1204,344,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17503,27,100,0,0,1,0,0,0,0,0,1,0,0,6,0,7,1032,0,1308,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17504,28,100,0,0,0,0,0,0,0,0,1,0,0,6,0,7,1032,0,1307,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17508,11,100,0,0,0,0,0,0,0,0,1,0,0,6,0,7,1032,0,1303,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17512,11,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17513,12,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17516,22,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17517,4,100,0,0,1,0,0,0,0,0,1,0,0,4,0,6,847,0,1097,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17519,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17521,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,5,831,0,893,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17523,12,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17525,29,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17527,2,100,0,0,1,0,0,0,0,0,1,0,0,6,3,6,1032,516,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17531,1,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17538,25,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17540,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17541,18,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17543,15,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17548,22,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17550,13,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17553,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17554,10,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,951,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17556,8,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17557,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17558,4,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17559,25,100,0,0,0,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17560,23,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,890,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17563,25,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17567,2,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17569,17,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17570,28,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17571,26,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17572,4,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17574,12,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17575,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17577,21,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17578,4,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,953,0,1119,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17579,6,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17581,22,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17582,9,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17583,13,100,0,0,1,0,0,0,0,0,1,0,0,5,2,6,860,344,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17584,17,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17586,24,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17587,21,100,0,0,1,0,0,0,0,0,1,0,0,5,1,5,860,172,926,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17588,25,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17590,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17592,25,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17593,29,100,0,0,1,0,0,0,0,0,1,0,0,4,1,6,768,252,1011,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17596,15,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17598,3,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17599,3,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,921,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17600,18,100,0,0,0,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17601,27,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17602,11,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17606,4,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17608,11,100,0,0,0,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17609,4,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17610,17,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17611,16,100,0,0,1,0,0,0,0,0,1,0,0,5,2,6,860,344,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17612,3,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17613,21,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17615,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17617,16,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17618,9,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1119,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17619,3,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17622,20,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17623,14,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17626,2,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17630,27,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17632,10,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17633,21,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17635,27,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17637,23,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,1015,0,1121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17639,15,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17642,12,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,954,0,1121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17645,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17646,28,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17647,12,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17651,1,100,0,0,1,0,0,0,0,0,1,0,0,5,3,6,860,516,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17652,5,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17653,9,100,0,0,0,0,0,0,0,0,1,0,0,5,1,6,860,172,1113,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17656,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17658,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17659,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17660,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17662,15,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17664,13,100,0,0,1,0,0,0,0,0,1,0,0,6,2,6,1032,344,1122,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17667,4,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17670,12,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17671,20,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17672,20,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,873,0,950,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17674,24,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17679,30,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17680,3,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17681,26,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17682,19,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17683,3,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17684,23,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17685,13,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17686,15,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17689,1,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17690,1,100,0,0,1,0,0,0,0,0,1,0,0,6,1,6,1032,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17691,29,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17692,12,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17693,30,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,782,0,938,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17694,9,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17695,24,100,0,0,1,0,0,0,0,0,1,0,0,5,1,6,860,172,1121,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17698,18,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17700,23,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17701,13,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17703,6,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,871,0,1059,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17704,22,100,0,0,1,0,0,0,0,0,1,0,0,5,0,6,860,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17707,11,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17709,10,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17711,9,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17715,16,100,0,0,0,0,0,0,0,0,1,0,0,5,1,6,860,172,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17716,6,100,0,0,1,0,0,0,0,0,1,0,0,6,0,6,1032,0,1122,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17717,5,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17719,1,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17721,28,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17722,19,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17723,26,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17725,12,100,0,0,1,0,0,0,0,0,1,0,0,5,1,5,860,172,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17728,28,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17729,19,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17731,23,100,0,0,1,0,0,0,0,0,1,0,0,4,1,5,688,172,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17732,3,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17733,8,100,0,0,1,0,0,0,0,0,1,0,0,4,1,4,688,172,745,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17734,3,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17739,1,100,0,0,1,0,0,0,0,0,1,0,0,4,2,5,688,344,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17743,11,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17744,6,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17746,8,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17747,21,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17754,28,100,0,0,0,0,0,0,0,0,1,0,0,3,0,5,664,147,893,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17755,14,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,781,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17756,27,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17757,12,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17758,28,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17760,19,100,0,0,1,0,0,0,0,0,1,0,0,4,1,5,688,172,809,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17761,19,100,0,0,1,0,0,0,0,0,1,0,0,4,0,4,688,0,745,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17762,25,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17763,4,100,0,0,1,0,0,0,0,0,1,0,0,4,2,5,688,344,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17765,10,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17766,12,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17770,24,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17772,12,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17773,20,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17774,28,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17777,28,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17778,20,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17779,22,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17780,25,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17781,7,100,0,0,1,0,0,0,0,0,1,0,0,5,1,5,860,172,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17782,12,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17785,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,4,680,344,724,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17787,4,100,0,0,1,0,0,0,0,0,1,0,0,4,0,5,688,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17788,26,100,0,0,1,0,0,0,0,0,1,0,0,5,0,5,860,0,929,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
