player_id,team_id,league_id,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,overall_value_vsl,overall_value_vsr,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value
17739,1,100,287,339,227,307,0,0,0,0,330,265,351,414,313,392,419,125,25,0.0000,0,0,393,0,0,16,330
17743,11,100,0,0,0,0,810,797,792,826,511,792,826,503,471,0,0,0,0,0.0000,0,0,572,0,0,15,511
17744,6,100,880,718,822,815,0,0,0,0,940,923,916,823,882,302,300,25,2,0.0000,0,954,1045,0,100,100,916
17746,8,100,685,573,499,616,0,0,0,0,755,588,724,718,737,223,240,15,0,0.0000,0,834,1178,0,84,40,693
17747,21,100,0,0,0,0,531,601,550,524,350,550,524,374,336,0,0,0,0,0.0000,0,0,517,0,0,60,333
17754,28,100,0,0,0,0,421,474,380,415,299,380,415,513,370,0,0,0,0,0.0000,0,0,667,0,0,44,276
17755,14,100,746,781,781,737,0,0,0,0,786,832,785,836,513,265,260,5,0,0.0000,0,746,1130,0,40,12,794
17756,27,100,0,0,0,0,1219,1178,1188,1213,1285,1188,1213,1324,1305,0,0,0,0,0.0000,0,1191,1144,0,100,100,1356
17757,12,100,0,0,0,0,934,1014,1019,1048,704,1019,1048,638,671,0,0,0,0,0.0000,0,652,1177,0,100,100,651
17758,28,100,0,0,0,0,921,919,853,906,954,853,906,978,966,0,0,0,0,0.0000,0,933,1115,0,100,100,937
17760,19,100,482,426,486,482,0,0,0,0,546,551,546,515,531,500,499,116,18,0.0000,0,0,610,0,0,4,546
17761,19,100,731,619,591,727,0,0,0,0,838,695,850,759,799,356,393,79,4,0.0000,0,1104,1196,0,15,36,809
17762,25,100,628,618,580,575,0,0,0,0,719,723,717,824,772,233,233,3,0,0.0000,0,696,933,0,100,56,717
17763,4,100,348,332,351,348,0,0,0,0,388,391,388,425,407,192,192,2,0,0.0000,0,0,423,0,0,1,388
17765,10,100,1010,1002,1042,986,0,0,0,0,1060,1125,1069,1085,995,353,350,68,5,0.0000,0,1106,782,0,100,100,1083
17766,12,100,392,428,309,414,0,0,0,0,428,342,456,501,465,231,252,37,3,0.0000,0,0,393,0,0,77,432
17770,24,100,445,558,366,469,0,0,0,0,483,400,509,623,509,271,293,65,5,0.0000,0,0,393,0,0,5,483
17772,12,100,925,1230,683,941,0,0,0,0,967,740,1012,1300,1134,221,242,7,0,0.0000,0,1057,837,0,100,100,944
17773,20,100,995,856,786,968,0,0,0,0,1059,883,1073,961,1010,290,311,24,0,0.0000,0,1113,1073,0,100,94,1029
17774,28,100,0,0,0,0,579,545,566,592,366,566,592,346,356,0,0,0,0,0.0000,0,0,517,0,0,14,366
17777,28,100,0,0,0,0,852,885,882,844,525,882,844,545,535,0,0,0,0,0.0000,0,0,919,0,0,10,525
17778,20,100,0,0,0,0,1408,1264,1287,1325,1514,1287,1325,1436,1475,0,0,0,0,0.0000,0,1529,1603,0,100,100,1491
17779,22,100,0,0,0,0,1149,1322,1292,1343,958,1292,1343,1027,773,0,0,0,0,0.0000,0,800,952,0,93,78,1026
17780,25,100,941,834,889,854,0,0,0,0,1014,1004,969,948,981,285,281,17,0,0.0000,0,1120,836,0,100,75,978
17781,7,100,0,0,0,0,772,807,893,832,562,893,832,500,531,0,0,0,0,0.0000,0,643,508,0,100,37,523
17782,12,100,793,761,837,829,0,0,0,0,855,936,927,858,857,489,488,115,12,0.0000,0,697,973,0,100,40,927
17785,0,0,319,293,249,338,0,0,0,0,357,283,379,369,363,272,292,112,7,0.0000,0,0,684,0,0,9,357
17787,4,100,347,347,282,365,0,0,0,0,452,375,472,520,486,475,510,158,38,0.0000,0,0,453,0,0,10,452
17788,26,100,0,0,0,0,850,954,940,992,618,940,992,591,520,0,0,0,0,0.0000,0,639,714,0,100,60,599
17791,21,100,908,872,898,851,0,0,0,0,1020,1063,1015,1037,881,247,243,5,0,0.0000,0,1166,806,0,66,100,1027
17792,2,100,0,0,0,0,1020,999,1005,1037,1080,1005,1037,1096,1088,0,0,0,0,0.0000,0,909,1326,0,100,100,1124
17793,23,100,1000,907,826,938,0,0,0,0,1081,957,1073,1042,1062,365,384,84,4,0.0000,0,1120,1175,0,100,100,1046
17794,19,100,0,0,0,0,899,780,878,920,558,878,920,487,488,0,0,0,0,0.0000,0,0,359,0,0,15,558
17795,8,100,0,0,0,0,1052,961,958,977,1090,958,977,1040,991,0,0,0,0,0.0000,0,1209,969,0,100,100,1050
17797,14,100,530,546,452,559,0,0,0,0,593,508,626,643,572,224,242,31,0,0.0000,0,393,456,0,0,36,597
17799,15,100,389,382,386,374,0,0,0,0,465,465,452,536,309,303,300,73,7,0.0000,0,0,778,0,0,22,455
17800,15,100,952,879,876,837,0,0,0,0,1019,981,939,984,1002,474,464,109,8,0.0000,0,1108,1377,0,100,43,952
17801,10,100,0,0,0,0,941,862,881,921,952,881,921,889,921,0,0,0,0,0.0000,0,1058,737,0,100,83,927
17802,29,100,347,546,365,342,0,0,0,0,387,406,382,636,466,216,213,27,2,0.0000,0,0,393,0,0,9,387
17803,8,100,808,790,666,827,0,0,0,0,869,739,917,882,876,309,348,51,3,0.0000,0,911,847,0,61,79,871
17805,30,100,870,796,813,784,0,0,0,0,941,930,897,919,930,248,244,5,0,0.0000,0,973,1121,0,95,87,904
17806,2,100,0,0,0,0,768,785,778,833,802,778,833,824,754,0,0,0,0,0.0000,0,0,517,0,0,100,848
17808,18,100,803,764,821,786,0,0,0,0,984,1126,1086,1074,1029,950,937,191,67,0.0000,0,776,923,0,100,100,1098
17811,3,100,0,0,0,0,858,864,849,866,526,849,866,530,528,0,0,0,0,0.0000,0,0,1068,0,0,1,526
17812,26,100,918,866,922,916,0,0,0,0,1006,1069,1063,1013,1010,780,776,133,21,0.0000,0,895,994,0,100,100,1063
17813,9,100,960,881,743,938,0,0,0,0,1069,903,1117,1060,1065,522,568,95,13,0.0000,0,1075,1082,0,100,82,1065
17818,28,100,0,0,0,0,555,489,518,528,592,518,528,540,566,0,0,0,0,0.0000,0,565,751,0,97,100,579
17823,11,100,0,0,0,0,1045,1021,1034,1075,1136,1034,1075,1122,1049,0,0,0,0,0.0000,0,1106,1041,0,100,100,1166
17825,7,100,1128,927,887,1082,0,0,0,0,1323,1178,1374,1218,1271,711,759,135,37,0.0000,0,1330,0,0,100,0,1319
17828,25,100,508,523,424,536,0,0,0,0,544,455,574,581,521,206,223,6,0,0.0000,0,0,393,0,0,1,544
17829,16,100,0,0,0,0,888,1000,1036,993,656,1036,993,622,639,0,0,0,0,0.0000,0,711,675,0,100,88,625
17831,25,100,756,771,736,717,0,0,0,0,860,898,876,955,908,499,495,114,12,0.0000,0,803,1095,0,100,26,881
17832,14,100,518,549,540,513,0,0,0,0,561,583,556,602,582,405,400,131,12,0.0000,0,0,393,0,0,8,561
17833,10,100,137,230,81,148,0,0,0,0,151,90,163,297,224,143,154,5,0,0.0000,0,0,0,0,0,0,151
17834,1,100,0,0,0,0,526,514,519,534,326,519,534,319,323,0,0,0,0,0.0000,0,0,761,0,0,18,326
17841,30,100,0,0,0,0,773,749,793,762,491,793,762,476,450,0,0,0,0,0.0000,0,0,1068,0,0,17,491
17842,18,100,0,0,0,0,60,309,71,53,49,71,53,198,124,0,0,0,0,0.0000,0,0,267,0,0,5,49
17843,30,100,0,0,0,0,826,985,940,984,602,940,984,602,602,0,0,0,0,0.0000,0,557,799,0,100,100,591
17844,21,100,689,557,654,647,0,0,0,0,834,886,877,813,824,749,746,184,55,0.0000,0,752,809,0,100,71,877
17846,0,0,458,469,476,454,0,0,0,0,496,514,490,528,512,259,255,59,3,0.0000,0,0,0,0,0,0,496
17847,30,100,0,0,0,0,1198,1117,1107,1149,1277,1107,1149,1245,1261,0,0,0,0,0.0000,0,1264,1398,0,100,100,1264
17850,28,100,0,0,0,0,896,982,1008,1038,662,1008,1038,609,636,0,0,0,0,0.0000,0,595,1035,0,100,100,634
17851,2,100,0,0,0,0,727,697,742,719,470,742,719,437,454,0,0,0,0,0.0000,0,0,710,0,0,59,455
17855,12,100,861,807,700,891,0,0,0,0,942,817,1029,944,943,443,486,102,10,0.0000,0,945,754,0,100,100,972
17857,8,100,648,687,665,644,0,0,0,0,744,763,739,811,778,255,252,21,0,0.0000,0,0,1610,0,0,0,744
17858,28,100,1101,1068,1124,1111,0,0,0,0,1205,1298,1285,1241,1223,759,755,132,35,0.0000,0,1079,1106,0,100,100,1285
17859,23,100,0,0,0,0,772,819,863,902,840,863,902,897,869,0,0,0,0,0.0000,0,543,1010,0,100,100,960
17861,0,0,247,280,192,267,0,0,0,0,304,240,328,417,361,371,399,113,16,0.0000,0,0,393,0,0,5,304
17862,11,100,0,0,0,0,816,816,852,808,532,852,808,516,487,0,0,0,0,0.0000,0,0,770,0,0,47,517
17863,1,100,0,0,0,0,690,677,713,683,444,713,683,422,433,0,0,0,0,0.0000,0,0,651,0,0,54,431
17866,15,100,569,466,565,535,0,0,0,0,659,670,636,602,631,554,541,123,20,0.0000,0,0,753,0,0,91,646
17867,20,100,1105,968,1036,1003,0,0,0,0,1187,1171,1139,1104,1146,304,301,7,0,0.0000,0,1210,1349,0,100,100,1148
17868,27,100,0,0,0,0,133,240,128,133,96,128,133,160,105,0,0,0,0,0.0000,0,0,957,0,0,9,96
17869,11,100,0,0,0,0,1168,1136,1143,1111,1225,1143,1111,1209,1217,0,0,0,0,0.0000,0,1239,1018,0,100,99,1245
17874,4,100,0,0,0,0,883,957,990,1022,629,990,1022,586,608,0,0,0,0,0.0000,0,654,676,0,100,23,615
17876,10,100,619,641,647,621,0,0,0,0,714,777,746,810,704,226,223,14,0,0.0000,0,602,960,0,73,18,751
17877,14,100,907,865,861,851,0,0,0,0,1016,1043,1033,1048,1032,581,577,112,15,0.0000,0,923,1194,0,100,100,1033
17879,23,100,289,772,303,284,0,0,0,0,337,353,331,900,619,187,185,12,0,0.0000,0,0,393,0,0,0,337
17880,8,100,0,0,0,0,923,941,953,966,700,953,966,578,639,0,0,0,0,0.0000,0,832,961,0,100,100,590
17882,22,100,930,1048,917,862,0,0,0,0,998,1025,970,1156,1077,407,398,49,5,0.0000,0,1022,1005,0,100,78,986
17883,1,100,0,0,0,0,778,795,768,797,514,768,797,491,503,0,0,0,0,0.0000,0,0,727,0,0,99,485
17884,5,100,1008,933,865,848,0,0,0,0,1102,1022,1003,1092,1097,650,643,107,23,0.0000,0,1263,1183,0,100,100,1008
17885,1,100,0,0,0,0,566,621,554,579,362,554,579,395,351,0,0,0,0,0.0000,0,0,924,0,0,4,362
17888,24,100,1038,952,1006,961,0,0,0,0,1118,1140,1095,1086,1102,478,469,74,8,0.0000,0,1034,1448,0,100,100,1105
17891,24,100,0,0,0,0,945,1013,988,1025,1008,988,1025,1108,900,0,0,0,0,0.0000,0,743,1235,0,100,100,1102
17895,16,100,0,0,0,0,870,986,942,994,636,942,994,609,536,0,0,0,0,0.0000,0,706,660,0,100,64,600
17896,12,100,0,0,0,0,725,775,914,857,501,914,857,483,492,0,0,0,0,0.0000,0,433,343,0,81,56,540
17897,6,100,0,0,0,0,927,911,941,966,695,941,966,566,631,0,0,0,0,0.0000,0,871,920,0,100,57,593
17898,17,100,0,0,0,0,936,928,920,954,722,920,954,576,608,0,0,0,0,0.0000,0,871,1112,0,100,100,583
17900,9,100,0,0,0,0,268,396,281,245,188,281,245,255,222,0,0,0,0,0.0000,0,0,461,0,0,49,171
17901,26,100,945,840,846,836,0,0,0,0,1070,1055,1041,1051,1061,264,262,3,0,0.0000,0,1157,949,0,100,92,1041
17902,22,100,0,0,0,0,168,664,195,155,119,195,155,416,208,0,0,0,0,0.0000,0,0,267,0,0,3,119
17903,5,100,0,0,0,0,1132,1077,1045,1090,1198,1045,1090,1204,1201,0,0,0,0,0.0000,0,1208,1201,0,100,100,1192
17905,2,100,1029,921,954,929,0,0,0,0,1108,1087,1062,1054,1081,295,293,27,2,0.0000,0,1176,1149,0,100,100,1067
17906,10,100,770,814,874,815,0,0,0,0,835,985,921,924,880,378,367,91,6,0.0000,0,665,704,0,100,100,942
17907,1,100,0,0,0,0,1033,1012,1004,1039,1083,1004,1039,1109,938,0,0,0,0,0.0000,0,1016,1045,0,100,100,1122
17908,30,100,0,0,0,0,842,818,864,834,568,864,834,516,542,0,0,0,0,0.0000,0,0,829,0,0,80,532
17913,21,100,356,310,358,356,0,0,0,0,418,420,418,445,432,198,198,21,0,0.0000,0,0,393,0,0,2,418
17914,11,100,513,447,466,442,0,0,0,0,577,550,521,594,586,217,213,6,0,0.0000,0,766,1147,0,56,6,527
17917,7,100,0,0,0,0,323,471,312,334,206,312,334,294,250,0,0,0,0,0.0000,0,0,267,0,0,3,206
17920,8,100,0,0,0,0,787,775,776,789,520,776,789,494,507,0,0,0,0,0.0000,0,0,871,0,0,54,498
17923,7,100,0,0,0,0,1102,893,1011,1050,1165,1011,1050,964,1065,0,0,0,0,0.0000,0,1221,1146,0,100,100,1140
17924,23,100,1035,924,844,1101,0,0,0,0,1214,1141,1400,1222,1218,863,946,186,56,0.0000,0,1031,1163,0,100,100,1314
17925,30,100,0,0,0,0,1101,1047,1015,1039,1156,1015,1039,1160,1158,0,0,0,0,0.0000,0,1217,1036,0,100,94,1140
17926,11,100,0,0,0,0,1058,930,972,995,1104,972,995,1004,1054,0,0,0,0,0.0000,0,1152,1125,0,100,100,1076
17927,22,100,202,350,207,202,0,0,0,0,238,244,238,477,358,176,176,20,0,0.0000,0,0,393,0,0,1,238
17929,4,100,0,0,0,0,794,858,774,807,495,774,807,533,514,0,0,0,0,0.0000,0,0,267,0,0,8,495
17931,4,100,1068,1094,1078,1066,0,0,0,0,1089,1112,1100,1128,948,311,310,6,0,0.0000,0,1009,1261,0,100,100,1100
17933,6,100,0,0,0,0,874,985,945,984,643,945,984,601,536,0,0,0,0,0.0000,0,741,673,0,100,98,590
17934,16,100,0,0,0,0,738,703,722,755,454,722,755,433,444,0,0,0,0,0.0000,0,0,1068,0,0,1,454
17935,30,100,957,815,785,899,0,0,0,0,1048,920,1043,959,1004,485,513,111,10,0.0000,0,1097,1129,0,100,77,1016
17936,22,100,0,0,0,0,1271,1174,1239,1190,1371,1239,1190,1310,1341,0,0,0,0,0.0000,0,1519,1069,0,100,100,1348
17939,3,100,0,0,0,0,1094,1057,1018,1049,1154,1018,1049,1172,828,0,0,0,0,0.0000,0,1231,974,0,100,100,1145
17940,20,100,1069,939,874,1063,0,0,0,0,1135,984,1173,1049,1092,455,483,77,9,0.0000,0,1190,1081,0,100,100,1117
17942,11,100,459,433,471,443,0,0,0,0,552,574,541,612,582,196,194,6,0,0.0000,0,0,596,0,0,42,549
17943,5,100,0,0,0,0,828,806,819,836,538,819,836,497,447,0,0,0,0,0.0000,0,834,0,0,20,0,509
17945,5,100,232,253,243,229,0,0,0,0,238,251,235,275,257,177,175,4,0,0.0000,0,0,393,0,0,1,238
17946,15,100,737,718,757,724,0,0,0,0,867,918,880,898,883,403,397,73,8,0.0000,0,716,909,0,24,66,888
17947,10,100,480,655,429,551,0,0,0,0,543,511,647,771,657,525,574,152,33,0.0000,0,393,463,0,100,4,617
17948,26,100,720,761,769,733,0,0,0,0,800,896,855,896,848,665,647,157,31,0.0000,0,668,774,0,100,53,867
17949,13,100,0,0,0,0,839,826,864,828,535,864,828,519,527,0,0,0,0,0.0000,0,0,855,0,0,21,525
17951,23,100,0,0,0,0,829,797,748,792,852,748,792,859,794,0,0,0,0,0.0000,0,776,1150,0,100,100,840
17954,17,100,720,740,695,663,0,0,0,0,771,781,745,842,807,427,422,108,12,0.0000,0,793,804,0,100,83,756
17955,22,100,0,0,0,0,991,972,978,1005,637,978,1005,615,582,0,0,0,0,0.0000,0,0,886,0,0,38,629
17956,3,100,0,0,0,0,892,891,955,990,610,955,990,559,585,0,0,0,0,0.0000,0,584,606,0,57,23,609
17957,18,100,759,644,678,647,0,0,0,0,872,869,829,880,876,262,257,20,0,0.0000,0,884,1058,0,100,89,842
17959,4,100,0,0,0,0,953,959,922,960,1001,922,960,1044,1023,0,0,0,0,0.0000,0,990,892,0,100,100,1025
17960,1,100,0,0,0,0,1028,1128,1152,1173,759,1152,1173,702,731,0,0,0,0,0.0000,0,895,504,0,100,80,723
17963,19,100,0,0,0,0,674,758,665,688,430,665,688,468,449,0,0,0,0,0.0000,0,0,559,0,0,43,422
17964,3,100,1412,1283,1371,1283,0,0,0,0,1517,1546,1458,1458,1488,756,744,125,19,0.0000,0,1589,1527,0,100,100,1480
17966,14,100,0,0,0,0,847,936,901,951,904,901,951,1005,883,0,0,0,0,0.0000,0,652,695,0,56,100,995
17968,20,100,1064,1011,898,1125,0,0,0,0,1087,936,1164,1049,1068,277,301,18,0,0.0000,0,1123,886,0,100,81,1095
17969,3,100,254,289,257,254,0,0,0,0,273,275,273,345,309,170,169,6,0,0.0000,0,0,393,0,0,12,273
17974,17,100,0,0,0,0,551,642,535,583,368,535,583,402,385,0,0,0,0,0.0000,0,0,468,0,0,94,354
17975,28,100,0,0,0,0,905,960,996,941,688,996,941,598,558,0,0,0,0,0.0000,0,841,784,0,100,100,596
17976,7,100,770,739,790,758,0,0,0,0,908,950,915,907,908,718,707,132,34,0.0000,0,598,865,0,12,76,923
17978,19,100,0,0,0,0,610,510,609,638,443,609,638,356,400,0,0,0,0,0.0000,0,0,503,0,0,100,433
17979,25,100,552,565,573,546,0,0,0,0,627,651,621,667,600,448,438,120,11,0.0000,0,0,393,0,0,16,627
17980,28,100,0,0,0,0,691,726,676,694,435,676,694,446,409,0,0,0,0,0.0000,0,0,794,0,0,23,424
17981,13,100,0,0,0,0,571,558,559,573,364,559,573,356,259,0,0,0,0,0.0000,0,0,649,0,0,10,364
17982,12,100,680,635,665,607,0,0,0,0,767,794,725,797,782,236,227,6,0,0.0000,0,885,605,0,62,51,743
17983,3,100,546,532,551,546,0,0,0,0,609,614,609,615,568,463,462,103,14,0.0000,0,0,393,0,0,2,609
17985,15,100,0,0,0,0,961,1033,1137,1080,710,1137,1080,639,675,0,0,0,0,0.0000,0,764,758,0,100,100,675
17987,13,100,0,0,0,0,853,939,1018,988,607,1018,988,583,595,0,0,0,0,0.0000,0,580,788,0,95,49,617
17988,6,100,825,846,771,954,0,0,0,0,887,849,1039,931,909,371,403,67,5,0.0000,0,606,969,0,73,33,989
17989,7,100,695,735,658,634,0,0,0,0,749,744,716,840,795,398,390,70,6,0.0000,0,801,857,0,100,35,720
17993,10,100,0,0,0,0,834,867,960,926,584,960,926,537,561,0,0,0,0,0.0000,0,592,668,0,85,22,578
17994,5,100,0,0,0,0,946,1023,1077,1053,690,1077,1053,639,665,0,0,0,0,0.0000,0,751,660,0,100,44,662
17995,1,100,1088,953,1051,1038,0,0,0,0,1112,1090,1078,991,1052,352,351,41,3,0.0000,0,1146,1244,0,100,94,1078
17997,25,100,0,0,0,0,1274,1177,1175,1210,1355,1175,1210,1334,1345,0,0,0,0,0.0000,0,1336,1406,0,100,100,1356
17999,18,100,0,0,0,0,1126,971,968,997,1159,968,997,1052,1106,0,0,0,0,0.0000,0,1388,975,0,100,86,1067
18000,20,100,0,0,0,0,841,857,820,861,531,820,861,540,497,0,0,0,0,0.0000,0,0,660,0,0,9,531
18002,18,100,0,0,0,0,725,719,709,754,463,709,754,454,297,0,0,0,0,0.0000,0,0,494,0,0,26,462
18004,12,100,800,781,807,781,0,0,0,0,863,913,883,892,878,461,454,74,8,0.0000,0,809,841,0,100,84,893
18005,18,100,876,900,827,796,0,0,0,0,927,914,880,991,959,364,358,82,9,0.0000,0,962,1054,0,100,100,888
18006,28,100,281,271,216,298,0,0,0,0,313,243,333,360,337,172,184,6,0,0.0000,0,0,519,0,0,5,313
18007,3,100,0,0,0,0,909,953,982,938,967,982,938,1018,993,0,0,0,0,0.0000,0,0,681,0,0,100,1014
18008,15,100,0,0,0,0,782,664,804,773,482,804,773,412,447,0,0,0,0,0.0000,0,0,296,0,0,18,482
18009,6,100,0,0,0,0,610,623,589,627,375,589,627,383,379,0,0,0,0,0.0000,0,0,668,0,0,16,375
18010,20,100,243,258,186,260,0,0,0,0,287,224,305,358,297,320,339,129,15,0.0000,0,0,393,0,0,2,287
18011,18,100,0,0,0,0,879,768,838,804,919,838,804,834,877,0,0,0,0,0.0000,0,985,955,0,100,100,880
18012,19,100,0,0,0,0,642,641,666,629,403,666,629,402,317,0,0,0,0,0.0000,0,0,1068,0,0,1,403
18013,16,100,0,0,0,0,1081,986,1000,1017,1122,1000,1017,1066,1094,0,0,0,0,0.0000,0,1223,942,0,100,92,1095
18015,26,100,1024,762,916,888,0,0,0,0,1087,1021,992,866,977,284,282,4,0,0.0000,0,1233,1180,0,100,100,998
18016,22,100,0,0,0,0,810,839,803,827,845,803,827,875,860,0,0,0,0,0.0000,0,0,641,0,0,29,851
18018,30,100,951,934,855,986,0,0,0,0,1033,983,1114,1062,1048,327,357,15,0,0.0000,0,937,1021,0,100,52,1082
18019,22,100,0,0,0,0,906,929,938,980,633,938,980,578,606,0,0,0,0,0.0000,0,739,1335,0,67,2,598
18020,21,100,0,0,0,0,1131,1120,1199,1235,960,1199,1235,706,833,0,0,0,0,0.0000,0,928,1103,0,93,100,951
18023,25,100,0,0,0,0,838,858,831,863,570,831,863,531,551,0,0,0,0,0.0000,0,689,980,0,33,53,525
18026,7,100,235,181,249,230,0,0,0,0,276,292,271,253,265,402,397,107,33,0.0000,0,0,0,0,0,0,276
18027,10,100,0,0,0,0,953,895,932,948,994,932,948,951,973,0,0,0,0,0.0000,0,981,951,0,100,100,1008
18029,6,100,0,0,0,0,807,961,968,1006,571,968,1006,599,585,0,0,0,0,0.0000,0,445,675,0,94,83,616
18030,30,100,1060,972,994,982,0,0,0,0,1150,1145,1133,1123,1137,366,364,63,7,0.0000,0,1147,1258,0,100,100,1134
18034,10,100,0,0,0,0,901,930,900,917,950,900,917,1000,975,0,0,0,0,0.0000,0,954,808,0,100,100,972
18035,6,100,0,0,0,0,949,1036,1083,1050,697,1083,1050,645,579,0,0,0,0,0.0000,0,762,778,0,100,73,658
18037,1,100,0,0,0,0,814,800,887,825,854,887,825,864,859,0,0,0,0,0.0000,0,779,774,0,100,100,905
18039,22,100,820,752,820,782,0,0,0,0,891,935,892,870,881,331,324,54,3,0.0000,0,906,622,0,100,48,901
18041,29,100,0,0,0,0,872,911,874,924,921,874,924,970,946,0,0,0,0,0.0000,0,0,672,0,0,100,962
18045,18,100,428,427,418,416,0,0,0,0,485,479,477,532,509,345,345,89,9,0.0000,0,656,563,0,9,29,477
18046,5,100,0,0,0,0,490,669,533,473,311,533,473,419,365,0,0,0,0,0.0000,0,0,1015,0,0,1,311
18047,16,100,931,825,783,878,0,0,0,0,1070,1000,1110,1057,1064,678,708,125,19,0.0000,0,1002,1181,0,100,100,1085
18051,2,100,698,647,701,664,0,0,0,0,817,859,813,836,707,253,248,7,0,0.0000,0,840,585,0,50,31,821
18052,4,100,0,0,0,0,750,821,828,877,509,828,877,514,512,0,0,0,0,0.0000,0,426,1068,0,69,6,536
18053,26,100,0,0,0,0,851,797,813,850,642,813,850,499,571,0,0,0,0,0.0000,0,889,797,0,100,9,521
18054,23,100,0,0,0,0,940,1017,992,1021,707,992,1021,634,671,0,0,0,0,0.0000,0,858,720,0,100,84,629
18055,15,100,999,962,808,1059,0,0,0,0,1073,922,1181,1084,1079,377,427,74,6,0.0000,0,995,1080,0,100,100,1110
18056,17,100,578,702,494,604,0,0,0,0,634,544,664,783,709,296,321,44,4,0.0000,0,0,563,0,0,26,636
18057,15,100,0,0,0,0,641,629,624,656,396,624,656,388,392,0,0,0,0,0.0000,0,0,1067,0,0,3,396
18059,2,100,0,0,0,0,785,744,833,775,492,833,775,460,476,0,0,0,0,0.0000,0,0,649,0,0,32,487
18060,18,100,206,203,166,218,0,0,0,0,243,197,257,334,265,162,169,8,0,0.0000,0,0,468,0,0,1,243
18061,26,100,0,0,0,0,715,675,690,737,449,690,737,425,437,0,0,0,0,0.0000,0,0,330,0,0,12,449
18062,12,100,0,0,0,0,240,217,256,213,171,256,213,147,149,0,0,0,0,0.0000,0,0,467,0,0,58,152
18063,15,100,0,0,0,0,713,727,692,726,440,692,726,449,445,0,0,0,0,0.0000,0,0,742,0,0,17,440
18065,13,100,0,0,0,0,750,748,741,752,803,741,752,801,802,0,0,0,0,0.0000,0,0,821,0,0,17,803
18067,8,100,0,0,0,0,950,922,952,991,736,952,991,586,661,0,0,0,0,0.0000,0,931,857,0,100,100,618
18068,6,100,663,579,622,580,0,0,0,0,757,785,732,798,778,235,230,6,0,0.0000,0,776,771,0,100,81,746
18069,13,100,415,335,417,415,0,0,0,0,472,474,472,426,449,339,338,100,9,0.0000,0,0,393,0,0,9,472
18072,19,100,0,0,0,0,730,831,802,830,497,802,830,514,469,0,0,0,0,0.0000,0,458,373,0,62,31,507
18073,9,100,0,0,0,0,820,928,885,926,588,885,926,574,581,0,0,0,0,0.0000,0,642,267,0,100,15,562
18074,25,100,0,0,0,0,907,828,878,935,624,878,935,520,572,0,0,0,0,0.0000,0,887,720,0,44,12,570
18075,1,100,0,0,0,0,905,930,957,970,694,957,970,592,643,0,0,0,0,0.0000,0,698,1165,0,100,100,613
18076,6,100,571,512,483,596,0,0,0,0,617,523,643,577,597,225,243,17,1,0.0000,0,0,393,0,0,19,617
18077,26,100,0,0,0,0,1071,1089,1020,1062,833,1020,1062,680,757,0,0,0,0,0.0000,0,1174,890,0,100,86,652
18079,6,100,0,0,0,0,636,313,633,608,620,633,608,239,430,0,0,0,0,0.0000,0,426,677,0,64,100,677
18080,13,100,1157,972,898,1164,0,0,0,0,1259,1067,1334,1138,1199,629,664,126,37,0.0000,0,1229,1321,0,100,100,1263
18081,11,100,419,661,438,416,0,0,0,0,448,482,459,740,541,350,345,102,8,0.0000,0,393,749,0,93,37,464
18083,29,100,862,872,753,871,0,0,0,0,959,902,1036,1036,998,350,377,65,3,0.0000,0,877,962,0,100,100,1000
18086,17,100,0,0,0,0,704,699,663,714,465,663,714,442,422,0,0,0,0,0.0000,0,0,907,0,0,41,437
18087,19,100,644,789,545,669,0,0,0,0,678,575,704,833,696,214,229,8,0,0.0000,0,0,781,0,0,22,675
18088,22,100,1034,1014,831,1112,0,0,0,0,1106,946,1232,1134,1120,383,438,68,6,0.0000,0,1106,796,0,100,100,1157
18089,2,100,175,168,186,172,0,0,0,0,205,217,201,291,248,162,160,4,0,0.0000,0,0,706,0,0,8,205
18090,15,100,1068,1225,932,1200,0,0,0,0,1126,1022,1291,1316,1127,453,485,92,8,0.0000,0,979,867,0,100,57,1216
18091,5,100,698,641,684,644,0,0,0,0,807,844,795,838,823,266,257,6,0,0.0000,0,778,969,0,68,43,806
18092,16,100,797,811,714,847,0,0,0,0,867,818,965,930,899,474,520,100,9,0.0000,0,744,875,0,100,88,929
18093,30,100,641,675,634,627,0,0,0,0,704,704,696,764,680,333,332,77,6,0.0000,0,845,654,0,15,31,696
18095,28,100,385,412,390,385,0,0,0,0,435,440,435,506,471,282,281,75,7,0.0000,0,0,587,0,0,8,435
18096,27,100,1028,985,802,1113,0,0,0,0,1110,929,1250,1119,1115,612,692,125,25,0.0000,0,981,1242,0,100,100,1152
18097,8,100,1009,888,863,1023,0,0,0,0,1111,1022,1184,1045,1078,663,706,134,22,0.0000,0,1079,923,0,100,56,1139
18098,14,100,306,311,316,305,0,0,0,0,371,382,371,435,403,399,397,142,35,0.0000,0,0,0,0,0,0,371
18100,28,100,0,0,0,0,792,839,806,860,540,806,860,519,530,0,0,0,0,0.0000,0,363,834,0,33,96,517
