player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
15522,100,1,0,4,2005,2005,0,13,11
15522,100,1,0,9,2006,2006,0,9,7
15522,100,1,0,1,2007,2007,0,1,5
15522,100,3,0,9,2013,2013,0,14,7
15524,100,16,1,14,2006,2006,0,3,11
15526,100,5,0,9,2004,2004,0,11,7
15526,100,5,0,1,2005,2005,0,1,10
15526,100,5,0,14,2005,2005,0,30,10
15526,100,5,0,9,2006,2006,0,9,7
15526,100,5,0,14,2007,2007,0,30,10
15526,100,5,0,9,2008,2008,0,13,7
15526,100,5,0,4,2008,2008,0,12,11
15526,100,5,0,0,2009,2009,0,25,5
15526,100,5,0,9,2009,2009,0,12,7
15526,100,11,0,1,2010,2010,0,1,7
15526,100,13,0,9,2010,2010,0,11,7
15526,100,26,1,9,2012,2012,0,8,7
15526,100,26,1,1,2012,2012,0,1,10
15526,100,26,1,11,2012,2012,1,13,11
15526,100,26,1,9,2013,2013,0,14,7
15529,100,21,1,1,2006,2006,0,1,7
15529,100,26,1,14,2010,2010,0,31,10
15531,100,30,1,0,2008,2008,0,12,5
15531,100,30,1,9,2009,2009,0,12,7
15531,100,18,1,0,2012,2012,0,6,8
15534,100,6,0,7,2003,2003,1,2,11
15535,100,5,0,9,2004,2004,0,11,7
15535,100,5,0,0,2004,2004,0,26,7
15535,100,5,0,11,2004,2004,2,10,11
15535,100,5,0,9,2005,2005,0,10,7
15535,100,5,0,15,2005,2005,0,29,10
15535,100,5,0,14,2005,2005,0,30,10
15535,100,5,0,11,2005,2005,2,10,11
15535,100,5,0,2,2006,2006,0,1,5
15535,100,5,0,9,2006,2006,0,9,7
15535,100,5,0,11,2006,2006,2,14,11
15535,100,5,0,9,2007,2007,0,8,7
15535,100,5,0,14,2007,2007,0,30,10
15535,100,5,0,2,2008,2008,0,1,10
15535,100,5,0,0,2009,2009,0,15,6
15535,100,5,0,9,2009,2009,0,12,7
15535,100,3,0,9,2010,2010,0,11,7
15535,100,3,0,0,2010,2010,0,16,8
15535,100,3,0,11,2010,2010,2,11,11
15535,100,6,0,0,2011,2011,0,29,8
15535,100,6,0,0,2011,2011,0,19,9
15535,100,6,0,0,2016,2016,0,25,7
15540,100,29,1,14,2009,2009,0,2,11
15542,100,26,1,1,2005,2005,0,1,5
15542,100,26,1,11,2005,2005,1,10,11
15542,100,26,1,11,2006,2006,1,14,11
15545,100,28,0,14,2004,2004,0,30,10
15549,100,7,0,0,2009,2009,0,4,5
15551,100,30,1,14,2002,2002,0,31,10
15554,100,28,1,1,2003,2003,0,1,7
15554,100,28,1,9,2003,2003,0,13,7
15554,100,28,1,4,2003,2003,0,7,11
15554,100,28,1,9,2005,2005,0,10,7
15554,100,28,1,4,2005,2005,0,13,11
15554,100,28,1,9,2006,2006,0,9,7
15554,100,28,1,4,2006,2006,0,17,11
15554,100,28,1,5,2006,2006,0,18,11
15554,100,28,1,1,2007,2007,0,1,5
15554,100,28,1,9,2007,2007,0,8,7
15554,100,28,1,4,2007,2007,0,13,11
15554,100,28,1,9,2008,2008,0,13,7
15554,100,28,1,4,2008,2008,0,12,11
15554,100,4,0,9,2011,2011,0,10,7
15559,100,25,1,1,2008,2008,0,1,5
15560,100,5,0,14,2005,2005,0,30,10
15560,100,18,1,9,2007,2007,0,8,7
15560,100,18,1,7,2008,2008,4,7,11
15560,100,18,1,7,2009,2009,4,11,11
15560,100,18,1,7,2011,2011,4,10,11
15563,100,17,1,1,2002,2002,0,1,8
15563,100,17,1,6,2002,2002,0,12,11
15563,100,17,1,9,2003,2003,0,13,7
15563,100,17,1,9,2004,2004,0,11,7
15565,100,15,1,14,2008,2008,0,29,10
15569,100,12,0,1,2012,2012,0,1,6
15570,100,1,0,1,2004,2004,0,1,7
15570,100,1,0,9,2004,2004,0,11,7
15570,100,1,0,14,2004,2004,0,30,10
15570,100,1,0,9,2005,2005,0,10,7
15570,100,1,0,13,2005,2005,0,9,11
15570,100,1,0,9,2006,2006,0,9,7
15570,100,1,0,13,2006,2006,0,13,11
15570,100,1,0,9,2007,2007,0,8,7
15582,100,27,1,9,2007,2007,0,8,7
15582,100,27,1,0,2007,2007,0,20,8
15582,100,29,1,14,2009,2009,0,2,11
15584,100,14,0,7,2009,2009,6,11,11
15590,100,30,1,14,2002,2002,0,31,10
15596,100,12,0,9,2010,2010,0,11,7
15596,100,12,0,13,2010,2010,0,10,11
15596,100,24,1,1,2013,2013,0,1,10
15600,100,30,1,14,2002,2002,0,31,10
15601,100,5,0,14,2005,2005,0,30,10
15605,100,6,0,9,2007,2007,0,8,7
15609,100,29,1,14,2009,2009,0,2,11
15617,100,26,1,0,2009,2009,0,31,8
15617,100,26,1,11,2009,2009,9,13,11
15617,100,26,1,15,2010,2010,2,10,10
15617,100,26,1,14,2010,2010,0,31,10
15617,100,24,1,14,2012,2012,0,2,11
15617,100,24,1,15,2013,2013,2,10,10
15620,100,12,0,0,2006,2006,0,17,4
15620,100,12,0,0,2007,2007,0,2,7
15620,100,21,1,0,2008,2008,0,18,8
15624,100,12,0,3,2003,2003,0,1,5
15624,100,12,0,3,2003,2003,0,1,6
15624,100,12,0,3,2003,2003,0,1,7
15624,100,12,0,6,2003,2003,0,5,11
15625,100,27,1,14,2013,2013,0,27,10
15626,100,27,1,0,2003,2003,0,15,9
15626,100,27,1,3,2003,2003,0,1,10
15626,100,27,1,2,2004,2004,0,1,8
15626,100,27,1,0,2004,2004,0,20,9
15626,100,27,1,7,2004,2004,7,8,11
15626,100,27,1,0,2005,2005,0,9,5
15626,100,27,1,9,2005,2005,0,10,7
15626,100,27,1,7,2005,2005,7,8,11
15626,100,27,1,11,2005,2005,7,10,11
15626,100,27,1,9,2006,2006,0,9,7
15626,100,27,1,9,2008,2008,0,13,7
15626,100,27,1,0,2008,2008,0,14,7
15626,100,3,1,7,2008,2008,7,7,11
15626,100,3,0,9,2009,2009,0,12,7
15626,100,3,0,11,2009,2009,7,13,11
15628,100,5,0,13,2004,2004,0,9,11
15628,100,5,0,14,2005,2005,0,30,10
15628,100,5,0,14,2007,2007,0,30,10
15628,100,5,0,9,2008,2008,0,13,7
15630,100,6,0,9,2003,2003,0,13,7
15630,100,6,0,6,2003,2003,0,5,11
15630,100,6,0,1,2006,2006,0,1,5
15630,100,6,0,9,2006,2006,0,9,7
15631,100,1,0,14,2004,2004,0,30,10
15636,100,20,1,3,2003,2003,0,1,7
15636,100,20,1,3,2003,2003,0,1,8
15636,100,20,1,0,2003,2003,0,25,8
15636,100,20,1,3,2003,2003,0,1,9
15636,100,20,1,6,2003,2003,0,5,11
15636,100,20,1,9,2004,2004,0,11,7
15636,100,20,1,0,2005,2005,0,15,8
15636,100,20,1,2,2005,2005,0,1,9
15636,100,20,1,15,2005,2005,2,10,10
15636,100,20,1,15,2005,2005,1,22,10
15636,100,20,1,2,2006,2006,0,1,6
15636,100,20,1,9,2006,2006,0,9,7
15636,100,20,1,0,2006,2006,0,21,8
15636,100,20,1,11,2006,2006,5,14,11
15636,100,20,1,5,2006,2006,0,18,11
15636,100,20,1,9,2007,2007,0,8,7
15636,100,20,1,15,2007,2007,2,11,10
15636,100,20,1,11,2007,2007,5,10,11
15636,100,20,1,5,2007,2007,0,14,11
15636,100,6,0,9,2008,2008,0,13,7
15636,100,6,0,2,2008,2008,0,1,9
15636,100,6,0,0,2009,2009,0,8,6
15636,100,6,0,2,2009,2009,0,1,7
15636,100,6,0,9,2009,2009,0,12,7
15636,100,6,0,0,2009,2009,0,13,7
15636,100,6,0,0,2009,2009,0,21,9
15636,100,6,0,11,2009,2009,3,13,11
15636,100,6,0,9,2010,2010,0,11,7
15636,100,6,0,0,2010,2010,0,26,7
15636,100,6,0,2,2010,2010,0,1,8
15636,100,6,0,0,2010,2010,0,9,8
15636,100,6,0,0,2010,2010,0,23,8
15636,100,6,0,0,2010,2010,0,30,8
15636,100,6,0,2,2010,2010,0,1,9
15636,100,6,0,11,2010,2010,3,11,11
15636,100,6,0,5,2010,2010,0,15,11
15636,100,6,0,0,2011,2011,0,18,4
15636,100,6,0,9,2011,2011,0,10,7
15636,100,6,0,0,2011,2011,0,25,7
15636,100,6,0,2,2011,2011,0,1,8
15636,100,6,0,2,2011,2011,0,1,9
15636,100,6,0,0,2011,2011,0,5,9
15636,100,6,0,2,2011,2011,0,1,10
15636,100,6,0,11,2011,2011,3,12,11
15636,100,6,0,5,2011,2011,0,16,11
15636,100,6,0,9,2012,2012,0,8,7
15636,100,6,0,11,2012,2012,5,13,11
15636,100,6,0,0,2013,2013,0,3,6
15636,100,6,0,0,2013,2013,0,10,6
15636,100,6,0,9,2013,2013,0,14,7
15636,100,6,0,0,2014,2014,0,4,8
15636,100,6,0,9,2015,2015,0,12,7
15636,100,6,0,0,2016,2016,0,25,4
15636,100,6,0,9,2016,2016,0,10,7
15636,100,6,0,0,2017,2017,0,3,7
15636,100,6,0,9,2017,2017,0,9,7
15647,100,9,0,14,2003,2003,0,24,10
15647,100,26,1,14,2010,2010,0,31,10
15652,100,10,0,7,2006,2006,6,12,11
15653,100,9,0,14,2003,2003,0,24,10
15656,100,7,0,9,2005,2005,0,10,7
15656,100,7,0,9,2007,2007,0,8,7
15656,100,7,0,0,2007,2007,0,24,9
15656,100,7,0,7,2009,2009,7,11,11
15658,100,9,0,14,2003,2003,0,24,10
15659,100,16,1,14,2006,2006,0,3,11
15671,100,12,0,9,2003,2003,0,13,7
15671,100,12,0,13,2003,2003,0,3,11
15673,100,5,0,3,2003,2003,0,1,10
15677,100,12,0,9,2006,2006,0,9,7
15677,100,7,0,14,2015,2015,0,1,11
15678,100,15,1,14,2008,2008,0,29,10
15679,100,27,1,13,2004,2004,0,9,11
15679,100,27,1,9,2005,2005,0,10,7
15679,100,27,1,13,2005,2005,0,9,11
15679,100,16,1,9,2009,2009,0,12,7
15682,100,28,1,0,2006,2006,0,22,5
15683,100,1,0,14,2004,2004,0,30,10
15683,100,20,1,9,2007,2007,0,8,7
15687,100,15,1,14,2008,2008,0,29,10
15688,100,10,0,9,2004,2004,0,11,7
15688,100,10,0,9,2005,2005,0,10,7
15689,100,10,0,9,2005,2005,0,10,7
15689,100,15,1,9,2008,2008,0,13,7
15689,100,15,1,14,2008,2008,0,29,10
15689,100,15,1,4,2008,2008,0,12,11
15689,100,15,1,9,2009,2009,0,12,7
15689,100,15,1,9,2010,2010,0,11,7
15689,100,1,0,1,2010,2010,0,1,8
15693,100,9,0,14,2003,2003,0,24,10
15709,100,6,0,7,2009,2009,2,11,11
15710,100,15,1,14,2008,2008,0,29,10
15715,100,29,1,0,2006,2006,0,15,5
15717,100,26,1,14,2010,2010,0,31,10
15717,100,7,0,14,2015,2015,0,1,11
15723,100,9,0,15,2003,2003,2,7,10
15723,100,9,0,14,2003,2003,0,24,10
15723,100,9,0,11,2007,2007,7,10,11
15723,100,9,0,0,2009,2009,0,31,8
15728,100,5,0,9,2004,2004,0,11,7
15728,100,5,0,14,2005,2005,0,30,10
15728,100,5,0,14,2007,2007,0,30,10
15731,100,8,0,2,2006,2006,0,1,8
15731,100,8,0,0,2006,2006,0,18,9
15731,100,8,0,0,2007,2007,0,17,9
15731,100,8,0,11,2007,2007,3,10,11
15731,100,8,0,0,2008,2008,0,1,9
15731,100,8,0,7,2008,2008,3,7,11
15731,100,8,0,0,2009,2009,0,11,5
15731,100,8,0,15,2009,2009,1,21,10
15731,100,8,0,0,2010,2010,0,17,5
15731,100,8,0,0,2010,2010,0,5,7
15731,100,8,0,0,2012,2012,0,16,7
15731,100,8,0,0,2013,2013,0,20,5
15731,100,27,1,14,2013,2013,0,27,10
15731,100,27,0,7,2013,2013,3,5,11
15740,100,14,0,14,2011,2011,0,1,11
15741,100,5,0,14,2005,2005,0,30,10
15741,100,5,0,14,2007,2007,0,30,10
15741,100,5,0,7,2008,2008,6,7,11
15741,100,5,0,9,2010,2010,0,11,7
15741,100,30,1,9,2014,2014,0,13,7
15741,100,30,1,0,2014,2014,0,22,9
15741,100,30,1,0,2015,2015,0,6,7
15741,100,30,1,9,2015,2015,0,12,7
15741,100,30,1,11,2015,2015,6,12,11
15741,100,30,1,14,2016,2016,0,31,10
15746,100,11,0,9,2007,2007,0,8,7
15746,100,11,0,1,2007,2007,0,1,8
15746,100,11,0,13,2007,2007,0,9,11
15746,100,11,0,9,2008,2008,0,13,7
15746,100,15,1,9,2012,2012,0,8,7
15747,100,1,0,14,2004,2004,0,30,10
15750,100,16,1,14,2006,2006,0,3,11
15755,100,25,1,9,2005,2005,0,10,7
15755,100,25,1,0,2010,2010,0,17,5
15755,100,20,1,0,2012,2012,0,10,9
15755,100,20,1,7,2012,2012,6,11,11
15755,100,14,0,0,2015,2015,0,6,7
15761,100,20,1,0,2009,2009,0,22,6
15761,100,20,1,2,2009,2009,0,1,7
15761,100,20,1,0,2009,2009,0,21,9
15765,100,26,1,14,2010,2010,0,31,10
15769,100,5,0,14,2004,2004,0,30,10
15771,100,5,0,14,2005,2005,0,30,10
15777,100,13,0,3,2003,2003,0,1,8
15777,100,13,0,0,2003,2003,0,11,8
15777,100,13,0,2,2003,2003,0,1,9
15777,100,13,0,3,2003,2003,0,1,9
15777,100,13,0,11,2003,2003,3,4,11
15777,100,13,0,6,2003,2003,0,5,11
15777,100,13,0,0,2004,2004,0,23,8
15777,100,13,0,2,2004,2004,0,1,9
15777,100,13,0,0,2004,2004,0,27,9
15777,100,13,0,2,2004,2004,0,1,10
15777,100,13,0,7,2004,2004,3,8,11
15777,100,13,0,11,2004,2004,3,10,11
15777,100,13,0,2,2005,2005,0,1,6
15777,100,13,0,9,2005,2005,0,10,7
15777,100,13,0,2,2005,2005,0,1,10
15777,100,13,0,11,2005,2005,3,10,11
15777,100,13,0,9,2006,2006,0,9,7
15777,100,13,0,0,2006,2006,0,14,8
15777,100,13,0,2,2006,2006,0,1,9
15777,100,13,0,7,2006,2006,3,12,11
15777,100,13,0,0,2007,2007,0,7,5
15777,100,13,0,9,2007,2007,0,8,7
15777,100,16,1,0,2007,2007,0,24,9
15777,100,9,0,7,2009,2009,3,11,11
15777,100,9,0,0,2010,2010,0,31,5
15777,100,9,0,2,2010,2010,0,1,6
15777,100,9,0,9,2010,2010,0,11,7
15777,100,9,0,9,2012,2012,0,8,7
15777,100,9,0,11,2012,2012,3,13,11
15781,100,26,1,0,2005,2005,0,6,6
15781,100,26,1,9,2005,2005,0,10,7
15781,100,26,1,11,2005,2005,4,10,11
15781,100,26,1,9,2006,2006,0,9,7
15781,100,26,1,0,2007,2007,0,11,6
15781,100,26,1,0,2007,2007,0,9,7
15781,100,26,1,2,2007,2007,0,1,10
15781,100,26,1,11,2007,2007,4,10,11
15781,100,26,1,0,2008,2008,0,16,6
15781,100,26,1,9,2008,2008,0,13,7
15781,100,26,1,11,2008,2008,4,9,11
15781,100,26,1,9,2009,2009,0,12,7
15781,100,26,1,0,2009,2009,0,14,9
15781,100,26,1,11,2009,2009,4,13,11
15781,100,26,1,9,2010,2010,0,11,7
15781,100,26,1,14,2010,2010,0,31,10
15781,100,26,1,7,2010,2010,4,9,11
15784,100,15,1,9,2006,2006,0,9,7
15784,100,21,1,9,2008,2008,0,13,7
15784,100,21,1,9,2009,2009,0,12,7
15784,100,21,1,13,2009,2009,0,12,11
15784,100,6,0,9,2010,2010,0,11,7
15784,100,6,0,13,2010,2010,0,10,11
15786,100,26,1,2,2010,2010,0,1,6
15786,100,26,1,9,2010,2010,0,11,7
15786,100,26,1,15,2010,2010,0,30,10
15786,100,26,1,14,2010,2010,0,31,10
15787,100,16,1,14,2006,2006,0,3,11
15792,100,15,1,3,2003,2003,0,1,5
15792,100,15,1,6,2003,2003,0,5,11
15792,100,15,1,9,2008,2008,0,13,7
15792,100,15,1,14,2008,2008,0,29,10
15793,100,23,1,11,2010,2010,4,11,11
15793,100,23,1,9,2011,2011,0,10,7
15796,100,20,1,3,2003,2003,0,1,6
15796,100,20,1,9,2003,2003,0,13,7
15796,100,20,1,6,2003,2003,0,5,11
15796,100,20,1,1,2004,2004,0,1,9
15796,100,20,1,9,2005,2005,0,10,7
15796,100,20,1,1,2005,2005,0,1,9
15796,100,20,1,4,2005,2005,0,13,11
15796,100,20,1,1,2006,2006,0,1,10
15806,100,5,0,14,2014,2014,0,28,10
15809,100,28,1,9,2011,2011,0,10,7
15812,100,14,0,2,2010,2010,0,1,5
15812,100,14,0,9,2010,2010,0,11,7
15812,100,14,0,11,2010,2010,9,11,11
15812,100,14,0,5,2010,2010,0,15,11
15812,100,14,0,2,2011,2011,0,1,6
15812,100,14,0,0,2011,2011,0,4,7
15812,100,14,0,9,2011,2011,0,10,7
15812,100,14,0,11,2011,2011,9,12,11
15812,100,14,0,5,2011,2011,0,16,11
15812,100,14,0,9,2012,2012,0,8,7
15812,100,14,0,11,2012,2012,9,13,11
15812,100,14,0,9,2013,2013,0,14,7
15812,100,14,0,11,2013,2013,9,7,11
15812,100,14,0,9,2014,2014,0,13,7
15812,100,14,0,11,2014,2014,9,8,11
15812,100,14,0,9,2015,2015,0,12,7
15812,100,14,0,11,2015,2015,9,12,11
15813,100,28,1,9,2009,2009,0,12,7
15813,100,28,1,13,2009,2009,0,12,11
15813,100,28,1,9,2010,2010,0,11,7
15813,100,28,1,13,2010,2010,0,10,11
15816,100,1,0,14,2004,2004,0,30,10
15818,100,7,0,3,2004,2004,0,1,5
15819,100,10,0,9,2007,2007,0,8,7
15819,100,10,0,9,2008,2008,0,13,7
15819,100,26,1,14,2010,2010,0,31,10
15825,100,27,1,14,2013,2013,0,27,10
15826,100,15,1,14,2008,2008,0,29,10
15828,100,23,1,9,2007,2007,0,8,7
15829,100,2,0,6,2004,2004,0,11,11
15830,100,5,0,14,2005,2005,0,30,10
15833,100,12,0,3,2004,2004,0,1,10
15833,100,12,0,6,2004,2004,0,11,11
15833,100,20,1,0,2009,2009,0,4,5
15833,100,20,1,0,2010,2010,0,31,5
15841,100,16,1,14,2006,2006,0,3,11
15841,100,12,0,14,2011,2011,0,1,11
15855,100,5,0,14,2005,2005,0,30,10
15856,100,1,0,14,2004,2004,0,30,10
15862,100,19,1,1,2007,2007,0,1,6
15862,100,19,1,4,2007,2007,0,13,11
15862,100,19,1,1,2008,2008,0,1,7
15863,100,14,0,9,2010,2010,0,11,7
15871,100,28,1,0,2006,2006,0,12,6
15871,100,28,1,0,2007,2007,0,18,6
15871,100,28,1,7,2007,2007,3,8,11
15871,100,28,1,7,2008,2008,3,7,11
15871,100,28,1,0,2010,2010,0,9,8
15871,100,28,1,2,2010,2010,0,1,9
15871,100,28,1,7,2010,2010,3,9,11
15871,100,22,1,0,2013,2013,0,3,6
15871,100,22,1,9,2014,2014,0,13,7
15872,100,19,1,0,2005,2005,0,11,7
15877,100,6,0,0,2006,2006,0,25,9
15877,100,6,0,0,2007,2007,0,10,9
15877,100,6,0,2,2007,2007,0,1,10
15877,100,6,0,11,2007,2007,8,10,11
15877,100,9,0,0,2012,2012,0,23,4
15877,100,9,0,0,2012,2012,0,7,5
15877,100,9,0,9,2012,2012,0,8,7
15877,100,9,0,0,2012,2012,0,1,10
15877,100,9,0,5,2012,2012,0,17,11
15880,100,7,0,9,2008,2008,0,13,7
15880,100,7,0,1,2009,2009,0,1,5
15880,100,7,0,9,2009,2009,0,12,7
15880,100,7,0,4,2009,2009,0,16,11
15880,100,7,0,5,2009,2009,0,17,11
15880,100,7,0,9,2010,2010,0,11,7
15880,100,23,1,1,2011,2011,0,1,6
15880,100,23,1,9,2011,2011,0,10,7
15880,100,1,0,1,2012,2012,0,1,10
15880,100,22,1,1,2014,2014,0,1,6
15880,100,22,1,9,2014,2014,0,13,7
15880,100,22,1,4,2014,2014,0,11,11
15880,100,22,1,15,2015,2015,2,13,10
15883,100,5,0,14,2005,2005,0,30,10
15883,100,7,0,14,2015,2015,0,1,11
15888,100,23,1,0,2007,2007,0,6,8
15888,100,23,1,0,2010,2010,0,16,8
15888,100,23,1,0,2012,2012,0,23,7
15888,100,23,1,2,2012,2012,0,1,8
15889,100,19,1,0,2005,2005,0,26,9
15889,100,19,1,0,2007,2007,0,16,4
15889,100,19,1,0,2007,2007,0,25,6
15889,100,19,1,9,2007,2007,0,8,7
15889,100,19,1,11,2007,2007,9,10,11
15889,100,19,1,2,2008,2008,0,1,8
15892,100,1,0,14,2004,2004,0,30,10
15895,100,19,1,0,2004,2004,0,14,6
15895,100,19,1,3,2004,2004,0,1,7
15895,100,19,1,6,2004,2004,0,11,11
15895,100,19,1,9,2005,2005,0,10,7
15895,100,19,1,9,2007,2007,0,8,7
15895,100,19,1,7,2007,2007,7,8,11
15895,100,19,1,0,2008,2008,0,23,6
15895,100,19,1,2,2008,2008,0,1,7
15895,100,19,1,9,2008,2008,0,13,7
15895,100,30,1,9,2010,2010,0,11,7
15895,100,30,1,0,2010,2010,0,19,7
15895,100,30,1,0,2010,2010,0,30,8
15895,100,30,1,9,2011,2011,0,10,7
15895,100,30,1,9,2012,2012,0,8,7
15895,100,30,1,0,2012,2012,0,13,8
15895,100,30,1,0,2014,2014,0,19,5
15895,100,30,1,9,2014,2014,0,13,7
15895,100,30,1,9,2016,2016,0,10,7
15895,100,30,1,14,2016,2016,0,31,10
15897,100,26,1,2,2006,2006,0,1,5
15897,100,26,1,9,2006,2006,0,9,7
15897,100,26,1,11,2006,2006,3,14,11
15897,100,26,1,2,2007,2007,0,1,9
15897,100,26,1,0,2008,2008,0,25,8
15897,100,26,1,2,2009,2009,0,1,5
15897,100,26,1,2,2009,2009,0,1,10
15897,100,26,1,0,2010,2010,0,12,4
15897,100,26,1,15,2010,2010,1,23,10
15897,100,26,1,14,2010,2010,0,31,10
15903,100,12,0,9,2007,2007,0,8,7
15903,100,12,0,4,2007,2007,0,13,11
15903,100,12,0,5,2007,2007,0,14,11
15903,100,12,0,1,2009,2009,0,1,9
15903,100,21,0,1,2015,2015,0,1,10
15908,100,1,0,14,2004,2004,0,30,10
15908,100,16,1,15,2008,2008,2,6,10
15911,100,8,0,0,2007,2007,0,30,4
15911,100,15,1,7,2012,2012,7,11,11
15913,100,16,1,3,2004,2004,0,1,6
15913,100,16,1,6,2004,2004,0,11,11
15913,100,16,1,14,2006,2006,0,3,11
15913,100,24,1,7,2012,2012,3,11,11
15914,100,11,0,9,2011,2011,0,10,7
15921,100,11,0,0,2008,2008,0,25,8
15929,100,29,1,9,2006,2006,0,9,7
15931,100,8,0,3,2004,2004,0,1,8
15931,100,8,0,9,2005,2005,0,10,7
15931,100,8,0,9,2006,2006,0,9,7
15931,100,8,0,9,2007,2007,0,8,7
15931,100,8,0,11,2007,2007,2,10,11
15931,100,8,0,9,2008,2008,0,13,7
15931,100,8,0,11,2008,2008,2,9,11
15931,100,8,0,2,2009,2009,0,1,6
15931,100,8,0,9,2009,2009,0,12,7
15931,100,8,0,0,2009,2009,0,7,9
15931,100,8,0,11,2009,2009,2,13,11
15931,100,8,0,5,2009,2009,0,17,11
15931,100,8,0,9,2010,2010,0,11,7
15931,100,8,0,9,2013,2013,0,14,7
15935,100,1,0,14,2004,2004,0,30,10
15935,100,20,1,14,2009,2009,0,2,11
15937,100,30,1,0,2009,2009,0,15,6
15937,100,30,1,9,2010,2010,0,11,7
15937,100,30,1,9,2012,2012,0,8,7
15937,100,30,1,14,2016,2016,0,31,10
15942,100,12,0,0,2008,2008,0,14,7
15942,100,17,1,0,2013,2013,0,17,6
15955,100,15,1,14,2008,2008,0,29,10
15957,100,5,0,14,2014,2014,0,28,10
15962,100,14,0,3,2004,2004,0,1,7
15962,100,14,0,3,2004,2004,0,1,9
15962,100,14,0,6,2004,2004,0,11,11
15962,100,14,0,0,2006,2006,0,21,8
15962,100,7,0,14,2015,2015,0,1,11
15966,100,19,1,1,2009,2009,0,1,10
15966,100,19,1,9,2010,2010,0,11,7
15971,100,6,0,3,2004,2004,0,1,6
15971,100,6,0,0,2005,2005,0,1,8
15972,100,2,0,9,2008,2008,0,13,7
15974,100,5,0,0,2005,2005,0,2,5
15974,100,5,0,9,2005,2005,0,10,7
15974,100,5,0,15,2005,2005,2,9,10
15974,100,5,0,14,2005,2005,0,30,10
15974,100,5,0,11,2005,2005,8,10,11
15974,100,5,0,5,2005,2005,0,14,11
15974,100,5,0,9,2006,2006,0,9,7
15974,100,5,0,5,2006,2006,0,18,11
15974,100,5,0,9,2007,2007,0,8,7
15974,100,5,0,15,2007,2007,2,7,10
15974,100,5,0,14,2007,2007,0,30,10
15974,100,5,0,7,2007,2007,8,8,11
15974,100,5,0,9,2008,2008,0,13,7
15974,100,5,0,15,2008,2008,1,15,10
15974,100,5,0,7,2008,2008,8,7,11
15974,100,5,0,11,2008,2008,8,9,11
15974,100,5,0,5,2008,2008,0,13,11
15975,100,24,1,3,2004,2004,0,1,5
15975,100,24,1,3,2004,2004,0,1,9
15978,100,15,1,14,2008,2008,0,29,10
15979,100,10,0,0,2006,2006,0,15,5
15979,100,10,0,9,2006,2006,0,9,7
15979,100,9,0,0,2009,2009,0,20,4
15979,100,9,0,2,2009,2009,0,1,5
15979,100,9,0,9,2009,2009,0,12,7
15979,100,5,0,15,2014,2014,1,17,10
15979,100,5,0,14,2014,2014,0,28,10
15981,100,5,0,14,2005,2005,0,30,10
15985,100,26,1,14,2010,2010,0,31,10
15986,100,4,0,9,2007,2007,0,8,7
15986,100,4,0,13,2009,2009,0,12,11
15986,100,4,0,9,2010,2010,0,11,7
15986,100,4,0,9,2011,2011,0,10,7
15989,100,15,1,3,2004,2004,0,1,8
15989,100,15,1,6,2004,2004,0,11,11
15989,100,15,1,14,2008,2008,0,29,10
15989,100,24,1,14,2012,2012,0,2,11
15991,100,12,0,2,2007,2007,0,1,9
15991,100,12,0,0,2011,2011,0,9,5
15991,100,12,0,14,2011,2011,0,1,11
15993,100,29,1,14,2009,2009,0,2,11
15994,100,26,1,14,2010,2010,0,31,10
16000,100,20,1,0,2007,2007,0,14,5
16000,100,20,1,2,2007,2007,0,1,6
16000,100,20,1,9,2007,2007,0,8,7
16000,100,20,1,11,2007,2007,7,10,11
16000,100,10,0,9,2011,2011,0,10,7
16000,100,10,0,11,2011,2011,7,12,11
16000,100,8,0,9,2012,2012,0,8,7
16000,100,8,0,11,2012,2012,7,13,11
16002,100,25,1,3,2004,2004,0,1,10
16002,100,25,1,0,2005,2005,0,2,5
16002,100,25,1,9,2005,2005,0,10,7
16002,100,25,1,9,2006,2006,0,9,7
16002,100,25,1,5,2007,2007,0,14,11
16002,100,25,1,9,2008,2008,0,13,7
16002,100,25,1,9,2010,2010,0,11,7
16002,100,25,1,11,2010,2010,5,11,11
16002,100,25,1,15,2011,2011,0,31,10
16002,100,25,1,9,2012,2012,0,8,7
16002,100,25,1,9,2013,2013,0,14,7
16002,100,25,1,0,2014,2014,0,7,4
16002,100,25,1,0,2014,2014,0,23,6
16002,100,25,1,9,2014,2014,0,13,7
16002,100,25,1,11,2014,2014,5,8,11
16004,100,16,1,14,2006,2006,0,3,11
16005,100,3,0,0,2008,2008,0,7,4
16005,100,3,0,2,2008,2008,0,1,5
16005,100,3,0,0,2008,2008,0,12,5
16005,100,3,0,9,2008,2008,0,13,7
16005,100,3,0,11,2008,2008,3,9,11
16005,100,3,0,5,2008,2008,0,13,11
16005,100,3,0,0,2009,2009,0,3,8
16005,100,3,0,0,2010,2010,0,10,5
16006,100,13,0,1,2005,2005,0,1,9
16006,100,25,1,9,2012,2012,0,8,7
16006,100,7,0,14,2015,2015,0,1,11
16009,100,16,1,14,2006,2006,0,3,11
16010,100,17,1,0,2010,2010,0,21,6
16010,100,17,1,9,2010,2010,0,11,7
16017,100,11,0,0,2006,2006,0,5,6
16022,100,16,1,14,2006,2006,0,3,11
16023,100,20,0,14,2017,2017,0,3,11
16025,100,22,1,9,2008,2008,0,13,7
